time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h),is_day (),sunshine_duration (s),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-03-19 23:00,14.6,75,13.7,0.00,0.00,67,7.3,0,0.00,0.0,0.0,0.0
2022-03-20 00:00,13.6,87,13.2,0.00,0.00,90,6.3,0,0.00,0.0,0.0,0.0
2022-03-20 01:00,14.0,82,13.4,0.00,0.00,53,5.9,0,0.00,0.0,0.0,0.0
2022-03-20 02:00,14.0,86,13.0,0.00,0.00,100,10.5,0,0.00,0.0,0.0,0.0
2022-03-20 03:00,13.9,81,12.7,0.00,0.00,89,10.2,0,0.00,0.0,0.0,0.0
2022-03-20 04:00,13.9,76,12.0,0.00,0.00,100,12.6,0,0.00,0.0,0.0,0.0
2022-03-20 05:00,14.0,70,12.0,0.00,0.00,100,11.1,0,0.00,0.0,0.0,0.0
2022-03-20 06:00,13.3,76,11.4,0.50,0.50,100,11.9,0,0.00,0.0,0.0,0.0
2022-03-20 07:00,12.9,81,10.6,0.40,0.40,64,15.7,1,0.00,0.0,1.0,0.0
2022-03-20 08:00,13.1,83,10.8,0.40,0.40,84,16.9,1,1856.73,21.0,42.0,128.7
2022-03-20 09:00,13.8,81,11.1,0.10,0.10,68,19.9,1,3600.00,89.0,110.0,257.6
2022-03-20 10:00,14.5,79,11.0,2.90,2.90,100,25.5,1,3600.00,230.0,143.0,447.3
2022-03-20 11:00,14.5,77,11.3,0.70,0.70,100,23.1,1,3478.96,114.0,216.0,176.0
2022-03-20 12:00,14.2,79,11.0,0.10,0.10,100,23.7,1,1089.04,71.0,282.0,96.3
2022-03-20 13:00,16.2,69,12.8,0.20,0.20,100,24.4,1,3600.00,176.0,339.0,226.7
2022-03-20 14:00,15.0,86,13.3,1.10,1.10,100,17.0,1,88.40,48.0,275.0,62.9
2022-03-20 15:00,14.0,82,11.0,2.60,2.60,74,22.8,1,0.00,5.0,182.0,7.2
2022-03-20 16:00,13.6,86,10.9,2.30,2.30,100,21.1,1,668.36,48.0,188.0,82.3
2022-03-20 17:00,12.9,88,11.2,1.50,1.50,89,13.9,1,0.00,2.0,79.0,4.6
2022-03-20 18:00,12.8,84,10.6,0.00,0.00,70,15.5,1,0.00,14.0,80.0,56.5
2022-03-20 19:00,12.1,87,10.4,0.00,0.00,100,11.8,0,0.00,2.0,16.0,17.9
2022-03-20 20:00,12.3,88,9.9,0.10,0.10,100,16.6,0,0.00,0.0,0.0,0.0
2022-03-20 21:00,12.1,88,9.8,0.10,0.10,100,16.5,0,0.00,0.0,0.0,0.0
2022-03-20 22:00,12.2,89,10.5,0.10,0.10,100,12.7,0,0.00,0.0,0.0,0.0
2022-03-20 23:00,12.0,88,10.1,0.10,0.10,100,13.9,0,0.00,0.0,0.0,0.0
2022-03-21 00:00,11.5,93,9.7,0.10,0.10,100,13.0,0,0.00,0.0,0.0,0.0
2022-03-21 01:00,11.6,94,9.7,0.30,0.30,100,13.9,0,0.00,0.0,0.0,0.0
2022-03-21 02:00,11.6,95,9.7,0.40,0.40,100,15.2,0,0.00,0.0,0.0,0.0
2022-03-21 03:00,11.4,94,9.4,0.50,0.50,62,14.9,0,0.00,0.0,0.0,0.0
2022-03-21 04:00,11.1,94,9.6,1.50,1.50,92,10.8,0,0.00,0.0,0.0,0.0
2022-03-21 05:00,11.4,92,9.9,1.20,1.20,100,10.9,0,0.00,0.0,0.0,0.0
2022-03-21 06:00,11.3,92,9.5,0.00,0.00,39,12.8,0,0.00,0.0,0.0,0.0
2022-03-21 07:00,11.5,91,9.7,1.10,1.10,100,12.6,1,0.00,0.0,1.0,0.0
2022-03-21 08:00,11.8,91,9.9,0.10,0.10,100,13.7,1,0.00,6.0,39.0,36.2
2022-03-21 09:00,12.5,87,10.6,0.00,0.00,91,14.2,1,1279.94,36.0,122.0,102.7
2022-03-21 10:00,13.1,83,10.7,0.00,0.00,83,17.3,1,222.13,35.0,220.0,67.4
2022-03-21 11:00,14.2,79,12.4,0.00,0.00,93,13.9,1,3600.00,175.0,270.0,268.1
2022-03-21 12:00,15.1,80,14.1,0.10,0.10,34,10.5,1,3600.00,264.0,271.0,355.9
2022-03-21 13:00,15.4,81,15.3,0.20,0.20,68,5.3,1,3600.00,226.0,229.0,289.5
2022-03-21 14:00,16.2,77,16.2,0.20,0.20,66,6.6,1,3600.00,351.0,254.0,457.8
2022-03-21 15:00,16.0,73,14.1,0.10,0.10,36,15.5,1,3600.00,275.0,196.0,392.5
2022-03-21 16:00,15.7,73,13.4,0.00,0.00,25,17.6,1,3600.00,310.0,123.0,528.1
2022-03-21 17:00,15.5,73,13.6,0.00,0.00,43,14.6,1,3600.00,274.0,89.0,631.7
2022-03-21 18:00,14.4,77,12.7,0.00,0.00,35,12.3,1,3600.00,113.0,69.0,449.8
2022-03-21 19:00,12.6,86,11.5,0.00,0.00,30,8.2,0,445.93,11.0,20.0,97.3
2022-03-21 20:00,11.6,91,10.7,0.00,0.00,30,6.3,0,0.00,0.0,0.0,0.0
2022-03-21 21:00,11.0,91,10.1,0.00,0.00,31,5.6,0,0.00,0.0,0.0,0.0
2022-03-21 22:00,9.9,94,8.6,0.00,0.00,8,6.9,0,0.00,0.0,0.0,0.0
2022-03-21 23:00,11.9,90,11.2,0.00,0.00,31,4.9,0,0.00,0.0,0.0,0.0
2022-03-22 00:00,11.5,94,10.6,0.00,0.00,44,7.2,0,0.00,0.0,0.0,0.0
2022-03-22 01:00,11.4,95,10.8,0.00,0.00,80,5.8,0,0.00,0.0,0.0,0.0
2022-03-22 02:00,11.5,95,10.9,0.00,0.00,94,5.9,0,0.00,0.0,0.0,0.0
2022-03-22 03:00,12.3,94,11.9,0.00,0.00,98,5.5,0,0.00,0.0,0.0,0.0
2022-03-22 04:00,12.7,93,12.2,0.00,0.00,93,7.1,0,0.00,0.0,0.0,0.0
2022-03-22 05:00,12.7,93,12.1,0.00,0.00,95,7.4,0,0.00,0.0,0.0,0.0
2022-03-22 06:00,12.8,93,12.4,0.00,0.00,93,6.8,0,0.00,0.0,0.0,0.0
2022-03-22 07:00,13.0,93,12.3,0.00,0.00,20,8.4,1,0.00,0.0,2.0,0.0
2022-03-22 08:00,14.0,89,13.0,0.00,0.00,21,11.1,1,3427.92,42.0,48.0,249.4
2022-03-22 09:00,15.3,79,13.5,0.10,0.10,35,15.5,1,3600.00,174.0,95.0,489.1
2022-03-22 10:00,15.9,75,13.8,0.10,0.10,26,17.5,1,3600.00,247.0,143.0,471.2
2022-03-22 11:00,16.5,71,14.2,0.00,0.00,28,19.0,1,3600.00,429.0,145.0,652.5
2022-03-22 12:00,14.9,86,14.3,0.00,0.00,100,13.6,1,3600.00,453.0,191.0,606.9
2022-03-22 13:00,14.5,84,12.2,1.00,1.00,100,19.8,1,0.00,35.0,229.0,44.6
2022-03-22 14:00,15.8,79,13.3,0.30,0.30,100,21.4,1,3600.00,230.0,166.0,298.4
2022-03-22 15:00,16.3,76,13.6,0.10,0.10,49,24.6,1,3600.00,408.0,204.0,579.3
2022-03-22 16:00,15.6,79,12.5,0.10,0.10,100,25.4,1,3600.00,217.0,218.0,367.4
2022-03-22 17:00,14.2,88,11.8,0.50,0.50,100,21.2,1,0.00,6.0,126.0,13.7
2022-03-22 18:00,13.8,92,12.1,0.70,0.70,100,17.0,1,0.00,0.0,40.0,0.0
2022-03-22 19:00,13.4,93,11.7,0.40,0.40,82,17.2,0,0.00,0.0,11.0,0.0
2022-03-22 20:00,13.0,91,11.4,0.60,0.60,100,14.3,0,0.00,0.0,0.0,0.0
2022-03-22 21:00,13.1,93,12.8,0.30,0.30,100,6.8,0,0.00,0.0,0.0,0.0
2022-03-22 22:00,12.9,93,11.6,2.20,2.20,100,13.0,0,0.00,0.0,0.0,0.0
2022-03-22 23:00,13.1,94,11.4,5.70,5.70,100,16.0,0,0.00,0.0,0.0,0.0
2022-03-23 00:00,12.9,92,11.7,0.50,0.50,100,11.6,0,0.00,0.0,0.0,0.0
2022-03-23 01:00,12.7,91,10.3,2.00,2.00,100,19.1,0,0.00,0.0,0.0,0.0
2022-03-23 02:00,12.7,91,11.1,1.70,1.70,100,13.8,0,0.00,0.0,0.0,0.0
2022-03-23 03:00,12.0,95,11.3,1.00,1.00,100,7.0,0,0.00,0.0,0.0,0.0
2022-03-23 04:00,11.4,96,10.8,0.80,0.80,100,5.9,0,0.00,0.0,0.0,0.0
2022-03-23 05:00,11.6,95,11.1,0.80,0.80,100,5.5,0,0.00,0.0,0.0,0.0
2022-03-23 06:00,11.8,95,11.4,0.10,0.10,100,4.8,0,0.00,0.0,0.0,0.0
2022-03-23 07:00,11.7,95,11.6,0.30,0.30,90,3.1,1,0.00,0.0,1.0,0.0
2022-03-23 08:00,12.1,95,11.1,1.00,1.00,100,9.5,1,0.00,1.0,29.0,5.8
2022-03-23 09:00,12.2,93,10.5,2.00,2.00,100,13.7,1,0.00,0.0,54.0,0.0
2022-03-23 10:00,12.3,93,11.4,2.40,2.40,100,9.0,1,0.00,0.0,80.0,0.0
2022-03-23 11:00,12.5,92,11.8,1.60,1.60,100,7.3,1,0.00,0.0,74.0,0.0
2022-03-23 12:00,13.6,89,12.5,1.50,1.50,100,10.8,1,0.00,0.0,94.0,0.0
2022-03-23 13:00,13.3,92,12.2,1.40,1.40,100,12.2,1,0.00,0.0,98.0,0.0
2022-03-23 14:00,13.5,90,12.5,1.10,1.10,100,10.9,1,0.00,5.0,169.0,6.5
2022-03-23 15:00,13.1,88,11.9,1.30,1.30,100,11.1,1,0.00,0.0,115.0,0.0
2022-03-23 16:00,13.5,91,12.6,1.30,1.30,100,10.7,1,0.00,0.0,72.0,0.0
2022-03-23 17:00,14.1,87,12.9,0.10,0.10,73,11.8,1,2830.32,68.0,109.0,154.3
2022-03-23 18:00,14.0,88,12.1,0.00,0.00,52,17.8,1,1457.34,28.0,76.0,108.6
2022-03-23 19:00,13.6,85,10.7,0.00,0.00,100,22.0,0,0.00,4.0,22.0,34.4
2022-03-23 20:00,14.2,79,10.6,0.10,0.10,66,26.4,0,0.00,0.0,0.0,0.0
2022-03-23 21:00,13.6,79,9.9,0.00,0.00,37,26.1,0,0.00,0.0,0.0,0.0
2022-03-23 22:00,13.5,77,9.5,0.00,0.00,48,26.4,0,0.00,0.0,0.0,0.0
2022-03-23 23:00,13.2,76,9.4,0.00,0.00,42,24.5,0,0.00,0.0,0.0,0.0
2022-03-24 00:00,12.5,73,8.2,0.00,0.00,40,25.7,0,0.00,0.0,0.0,0.0
2022-03-24 01:00,12.4,73,8.2,0.00,0.00,89,24.7,0,0.00,0.0,0.0,0.0
2022-03-24 02:00,12.3,72,7.6,0.00,0.00,52,27.2,0,0.00,0.0,0.0,0.0
2022-03-24 03:00,12.1,71,7.6,0.00,0.00,73,25.7,0,0.00,0.0,0.0,0.0
2022-03-24 04:00,12.0,70,7.4,0.00,0.00,37,26.2,0,0.00,0.0,0.0,0.0
2022-03-24 05:00,12.0,69,7.6,0.00,0.00,26,24.5,0,0.00,0.0,0.0,0.0
2022-03-24 06:00,11.6,71,7.7,0.00,0.00,39,21.1,0,0.00,0.0,0.0,0.0
2022-03-24 07:00,11.4,73,7.6,0.00,0.00,50,20.6,1,0.00,1.0,4.0,13.7
2022-03-24 08:00,12.2,72,8.6,0.00,0.00,31,19.9,1,3600.00,53.0,46.0,304.7
2022-03-24 09:00,13.3,69,9.7,0.00,0.00,54,20.1,1,3600.00,159.0,119.0,434.5
2022-03-24 10:00,14.7,66,11.4,0.00,0.00,31,19.9,1,3600.00,294.0,143.0,550.5
2022-03-24 11:00,16.1,63,13.1,0.00,0.00,48,20.5,1,3600.00,407.0,172.0,610.4
2022-03-24 12:00,13.4,81,10.7,0.00,0.00,100,21.8,1,3600.00,427.0,189.0,565.3
2022-03-24 13:00,14.8,78,11.5,0.10,0.10,100,24.7,1,506.55,61.0,326.0,76.9
2022-03-24 14:00,14.8,80,12.3,0.40,0.40,100,20.8,1,0.00,0.0,220.0,0.0
2022-03-24 15:00,14.7,83,12.3,0.00,0.00,85,20.1,1,0.00,0.0,162.0,0.0
2022-03-24 16:00,15.8,79,13.7,0.00,0.00,47,19.3,1,3600.00,198.0,200.0,331.3
2022-03-24 17:00,15.6,81,13.2,0.10,0.10,90,21.9,1,3600.00,175.0,123.0,394.2
2022-03-24 18:00,15.0,81,12.1,0.20,0.20,83,23.9,1,0.00,8.0,65.0,30.6
2022-03-24 19:00,13.9,86,12.0,0.20,0.20,66,16.6,0,0.00,4.0,22.0,33.9
2022-03-24 20:00,13.7,86,11.8,0.20,0.20,26,16.1,0,0.00,0.0,0.0,0.0
2022-03-24 21:00,13.2,85,11.2,0.00,0.00,3,14.8,0,0.00,0.0,0.0,0.0
2022-03-24 22:00,12.9,85,10.8,0.00,0.00,5,15.3,0,0.00,0.0,0.0,0.0
2022-03-24 23:00,13.0,87,10.9,0.00,0.00,34,16.4,0,0.00,0.0,0.0,0.0
2022-03-25 00:00,13.1,87,11.0,0.00,0.00,38,16.6,0,0.00,0.0,0.0,0.0
2022-03-25 01:00,13.1,89,11.0,0.00,0.00,51,17.2,0,0.00,0.0,0.0,0.0
2022-03-25 02:00,13.3,87,10.8,0.00,0.00,53,19.4,0,0.00,0.0,0.0,0.0
2022-03-25 03:00,13.4,87,11.0,0.00,0.00,50,18.6,0,0.00,0.0,0.0,0.0
2022-03-25 04:00,13.4,86,10.8,0.00,0.00,78,19.7,0,0.00,0.0,0.0,0.0
2022-03-25 05:00,13.6,84,11.0,0.00,0.00,90,20.0,0,0.00,0.0,0.0,0.0
2022-03-25 06:00,13.5,83,10.8,0.00,0.00,47,20.6,0,0.00,0.0,0.0,0.0
2022-03-25 07:00,13.3,83,10.5,0.00,0.00,41,20.4,1,0.00,0.0,5.0,0.0
2022-03-25 08:00,13.8,81,11.3,0.00,0.00,89,18.2,1,3600.00,35.0,57.0,195.4
2022-03-25 09:00,14.2,79,11.7,0.00,0.00,90,18.3,1,0.00,22.0,108.0,59.3
2022-03-25 10:00,14.4,79,12.2,0.00,0.00,89,16.6,1,0.00,0.0,106.0,0.0
2022-03-25 11:00,15.9,73,13.9,0.00,0.00,43,16.3,1,3114.64,110.0,240.0,163.8
2022-03-25 12:00,14.6,79,12.0,0.00,0.00,20,23.8,1,3600.00,416.0,255.0,547.6
2022-03-25 13:00,17.6,65,15.7,0.00,0.00,100,23.3,1,3600.00,643.0,151.0,806.2
2022-03-25 14:00,18.3,58,16.1,0.00,0.00,100,15.3,1,1727.48,92.0,343.0,117.6
2022-03-25 15:00,18.6,55,16.5,0.00,0.00,87,13.7,1,2728.75,108.0,245.0,151.0
2022-03-25 16:00,17.8,61,15.8,0.00,0.00,68,14.3,1,3140.86,99.0,175.0,164.7
2022-03-25 17:00,16.5,72,14.5,0.00,0.00,66,16.8,1,0.00,0.0,125.0,0.0
2022-03-25 18:00,15.7,74,13.2,0.00,0.00,11,20.1,1,3600.00,73.0,69.0,276.1
2022-03-25 19:00,14.8,78,12.5,0.00,0.00,24,18.4,0,791.99,14.0,18.0,117.0
2022-03-25 20:00,14.2,82,12.4,0.00,0.00,77,14.4,0,0.00,0.0,0.0,0.0
2022-03-25 21:00,14.1,83,12.7,0.00,0.00,43,12.6,0,0.00,0.0,0.0,0.0
2022-03-25 22:00,14.2,83,12.9,0.00,0.00,38,11.8,0,0.00,0.0,0.0,0.0
2022-03-25 23:00,13.4,89,12.4,0.00,0.00,53,10.2,0,0.00,0.0,0.0,0.0
2022-03-26 00:00,14.1,83,12.4,0.00,0.00,46,13.8,0,0.00,0.0,0.0,0.0
2022-03-26 01:00,13.8,83,11.9,0.00,0.00,31,14.5,0,0.00,0.0,0.0,0.0
2022-03-26 02:00,13.1,85,11.1,0.00,0.00,4,15.0,0,0.00,0.0,0.0,0.0
2022-03-26 03:00,12.5,87,10.5,0.00,0.00,2,14.3,0,0.00,0.0,0.0,0.0
2022-03-26 04:00,12.0,89,10.2,0.00,0.00,29,13.6,0,0.00,0.0,0.0,0.0
2022-03-26 05:00,11.6,92,10.1,0.00,0.00,26,11.1,0,0.00,0.0,0.0,0.0
2022-03-26 06:00,11.3,94,9.8,0.00,0.00,16,11.3,0,0.00,0.0,0.0,0.0
2022-03-26 07:00,11.2,95,9.8,0.00,0.00,10,10.6,1,0.00,2.0,6.0,25.6
2022-03-26 08:00,12.4,89,10.9,0.00,0.00,13,11.3,1,3600.00,73.0,53.0,396.2
2022-03-26 09:00,13.5,83,12.1,0.00,0.00,0,11.0,1,3600.00,242.0,81.0,643.7
2022-03-26 10:00,14.9,78,13.8,0.00,0.00,0,10.0,1,3600.00,416.0,97.0,765.1
2022-03-26 11:00,16.7,71,16.3,0.00,0.00,34,10.2,1,3600.00,565.0,106.0,835.7
2022-03-26 12:00,17.5,62,16.5,0.00,0.00,30,12.4,1,3600.00,503.0,184.0,658.3
2022-03-26 13:00,18.2,64,17.8,0.00,0.00,46,10.5,1,3600.00,466.0,229.0,581.3
2022-03-26 14:00,18.5,63,18.5,0.10,0.10,32,8.7,1,3600.00,513.0,187.0,652.4
2022-03-26 15:00,18.4,62,17.6,0.00,0.00,28,7.9,1,3600.00,258.0,214.0,358.8
2022-03-26 16:00,18.1,63,16.7,0.00,0.00,17,11.0,1,2715.75,91.0,200.0,150.5
2022-03-26 17:00,18.1,60,16.5,0.00,0.00,16,11.4,1,3600.00,192.0,116.0,426.1
2022-03-26 18:00,17.3,65,16.0,0.00,0.00,6,9.9,1,3600.00,111.0,70.0,414.7
2022-03-26 19:00,15.9,70,14.8,0.00,0.00,16,8.2,0,1152.27,17.0,20.0,140.1
2022-03-26 20:00,14.8,79,14.3,0.00,0.00,3,6.6,0,0.00,0.0,0.0,0.0
2022-03-26 21:00,13.1,87,12.0,0.00,0.00,1,9.4,0,0.00,0.0,0.0,0.0
2022-03-26 22:00,15.3,79,15.5,0.00,0.00,1,2.0,0,0.00,0.0,0.0,0.0
2022-03-26 23:00,15.0,78,14.9,0.00,0.00,4,3.0,0,0.00,0.0,0.0,0.0
2022-03-27 00:00,13.7,90,13.0,0.00,0.00,0,9.5,0,0.00,0.0,0.0,0.0
2022-03-27 01:00,13.2,90,12.5,0.00,0.00,6,8.9,0,0.00,0.0,0.0,0.0
2022-03-27 02:00,12.8,91,11.9,0.00,0.00,33,9.3,0,0.00,0.0,0.0,0.0
2022-03-27 03:00,12.5,92,11.2,0.00,0.00,30,11.0,0,0.00,0.0,0.0,0.0
2022-03-27 04:00,12.4,91,11.0,0.00,0.00,30,11.9,0,0.00,0.0,0.0,0.0
2022-03-27 05:00,12.3,91,10.8,0.00,0.00,30,12.5,0,0.00,0.0,0.0,0.0
2022-03-27 06:00,12.3,90,10.6,0.00,0.00,30,13.0,0,0.00,0.0,0.0,0.0
2022-03-27 07:00,12.2,89,10.6,0.00,0.00,35,12.1,1,0.00,1.0,7.0,12.4
2022-03-27 08:00,13.4,84,11.9,0.00,0.00,35,12.1,1,3600.00,55.0,66.0,290.3
2022-03-27 09:00,14.5,78,12.9,0.00,0.00,30,13.0,1,3600.00,120.0,151.0,315.0
2022-03-27 10:00,15.9,74,14.6,0.00,0.00,30,11.9,1,3600.00,249.0,200.0,453.9
2022-03-27 11:00,17.6,69,16.9,0.00,0.00,25,12.8,1,3600.00,531.0,132.0,780.1
2022-03-27 12:00,18.4,67,17.8,0.00,0.00,44,17.1,1,3600.00,655.0,123.0,852.4
2022-03-27 13:00,20.4,57,19.5,0.00,0.00,63,17.5,1,3600.00,602.0,183.0,747.2
2022-03-27 14:00,20.9,50,19.0,0.00,0.00,100,15.9,1,3600.00,360.0,257.0,455.6
2022-03-27 15:00,21.1,50,18.9,0.00,0.00,85,15.7,1,3600.00,197.0,279.0,272.6
2022-03-27 16:00,21.3,49,19.0,0.00,0.00,54,15.5,1,3600.00,223.0,212.0,366.8
2022-03-27 17:00,21.3,53,20.2,0.00,0.00,82,9.7,1,3600.00,193.0,138.0,425.2
2022-03-27 18:00,19.9,63,20.0,0.00,0.00,47,5.1,1,414.80,20.0,110.0,73.8
2022-03-27 19:00,17.9,64,17.2,0.00,0.00,37,6.7,0,0.00,1.0,24.0,8.1
2022-03-27 20:00,16.9,67,16.2,0.00,0.00,32,6.9,0,0.00,0.0,0.0,0.0
2022-03-27 21:00,16.2,75,15.6,0.00,0.00,32,8.1,0,0.00,0.0,0.0,0.0
2022-03-27 22:00,15.7,77,14.7,0.00,0.00,74,10.3,0,0.00,0.0,0.0,0.0
2022-03-27 23:00,16.0,69,14.2,0.00,0.00,90,13.1,0,0.00,0.0,0.0,0.0
2022-03-28 00:00,15.8,72,14.5,0.00,0.00,62,10.7,0,0.00,0.0,0.0,0.0
2022-03-28 01:00,15.4,75,13.9,0.00,0.00,86,11.8,0,0.00,0.0,0.0,0.0
2022-03-28 02:00,15.1,75,13.0,0.00,0.00,63,16.0,0,0.00,0.0,0.0,0.0
2022-03-28 03:00,14.9,75,12.4,0.00,0.00,87,17.8,0,0.00,0.0,0.0,0.0
2022-03-28 04:00,14.7,75,12.1,0.00,0.00,85,18.1,0,0.00,0.0,0.0,0.0
2022-03-28 05:00,14.3,76,12.9,0.00,0.00,62,10.1,0,0.00,0.0,0.0,0.0
2022-03-28 06:00,14.1,76,12.0,0.30,0.30,88,14.1,0,0.00,0.0,0.0,0.0
2022-03-28 07:00,13.8,79,12.1,0.10,0.10,68,12.3,1,0.00,0.0,6.0,0.0
2022-03-28 08:00,14.1,82,14.2,0.10,0.10,90,1.8,1,0.00,2.0,40.0,10.3
2022-03-28 09:00,14.5,80,13.2,0.00,0.00,81,11.5,1,0.00,9.0,98.0,23.3
2022-03-28 10:00,15.5,73,13.3,0.00,0.00,73,16.3,1,2645.25,82.0,207.0,148.2
2022-03-28 11:00,16.5,71,14.0,0.50,0.50,65,19.2,1,3600.00,227.0,248.0,331.3
2022-03-28 12:00,18.4,61,16.1,0.00,0.00,44,17.9,1,3600.00,154.0,320.0,199.3
2022-03-28 13:00,19.6,58,17.6,0.00,0.00,39,20.4,1,3600.00,339.0,342.0,418.6
2022-03-28 14:00,20.4,55,18.6,0.00,0.00,46,21.2,1,3600.00,546.0,197.0,687.8
2022-03-28 15:00,20.6,53,18.2,0.00,0.00,58,18.5,1,3600.00,290.0,278.0,399.3
2022-03-28 16:00,20.6,50,17.9,0.00,0.00,50,18.4,1,3600.00,217.0,259.0,355.0
2022-03-28 17:00,19.3,60,18.5,0.00,0.00,100,8.4,1,0.00,25.0,141.0,54.7
2022-03-28 18:00,19.2,57,17.4,0.00,0.00,40,13.8,1,388.89,20.0,92.0,73.0
2022-03-28 19:00,18.3,61,16.4,0.00,0.00,45,14.7,0,0.00,1.0,27.0,8.0
2022-03-28 20:00,15.5,84,15.9,2.30,2.30,100,3.3,0,0.00,0.0,0.0,0.0
2022-03-28 21:00,14.9,91,15.6,0.90,0.90,89,2.7,0,0.00,0.0,0.0,0.0
2022-03-28 22:00,14.1,94,14.5,0.00,0.00,64,4.0,0,0.00,0.0,0.0,0.0
2022-03-28 23:00,14.1,90,14.1,0.00,0.00,33,5.0,0,0.00,0.0,0.0,0.0
2022-03-29 00:00,14.9,84,14.7,0.00,0.00,15,5.6,0,0.00,0.0,0.0,0.0
2022-03-29 01:00,14.5,87,14.1,0.00,0.00,17,8.0,0,0.00,0.0,0.0,0.0
2022-03-29 02:00,14.4,86,13.2,0.00,0.00,70,12.6,0,0.00,0.0,0.0,0.0
2022-03-29 03:00,14.2,87,13.1,0.40,0.40,96,11.5,0,0.00,0.0,0.0,0.0
2022-03-29 04:00,14.2,89,13.1,0.00,0.00,5,13.0,0,0.00,0.0,0.0,0.0
2022-03-29 05:00,13.7,91,12.5,0.00,0.00,5,12.8,0,0.00,0.0,0.0,0.0
2022-03-29 06:00,13.4,92,12.3,0.00,0.00,11,12.1,0,0.00,0.0,0.0,0.0
2022-03-29 07:00,13.3,92,12.3,0.00,0.00,38,10.5,1,0.00,3.0,8.0,34.9
2022-03-29 08:00,14.5,87,13.7,0.00,0.00,38,10.4,1,3600.00,61.0,59.0,305.3
2022-03-29 09:00,15.7,80,14.9,0.10,0.10,30,11.0,1,3600.00,204.0,103.0,521.6
2022-03-29 10:00,16.7,77,16.0,0.00,0.00,64,10.1,1,3600.00,315.0,139.0,564.3
2022-03-29 11:00,17.9,71,17.9,0.00,0.00,54,6.3,1,3600.00,338.0,216.0,490.0
2022-03-29 12:00,17.4,70,17.4,0.00,0.00,76,4.3,1,3600.00,307.0,247.0,395.1
2022-03-29 13:00,17.6,73,16.9,0.00,0.00,49,10.7,1,3103.17,133.0,264.0,163.4
2022-03-29 14:00,18.1,74,17.4,0.10,0.10,28,12.6,1,3600.00,239.0,241.0,299.6
2022-03-29 15:00,18.3,71,18.0,0.40,0.40,35,13.4,1,3600.00,556.0,131.0,761.9
2022-03-29 16:00,17.7,71,16.2,0.00,0.00,56,15.8,1,3600.00,382.0,146.0,621.5
2022-03-29 17:00,16.5,73,14.0,0.00,0.00,32,20.3,1,3600.00,242.0,133.0,525.7
2022-03-29 18:00,15.2,76,12.2,0.00,0.00,20,22.9,1,3600.00,134.0,77.0,483.2
2022-03-29 19:00,14.1,79,10.9,0.00,0.00,26,23.4,0,1682.98,21.0,23.0,166.5
2022-03-29 20:00,13.3,85,10.2,0.00,0.00,30,23.1,0,0.00,0.0,0.0,0.0
2022-03-29 21:00,13.1,86,10.4,0.00,0.00,20,20.5,0,0.00,0.0,0.0,0.0
2022-03-29 22:00,13.0,85,10.5,0.00,0.00,40,18.1,0,0.00,0.0,0.0,0.0
2022-03-29 23:00,12.9,86,10.8,0.00,0.00,29,15.4,0,0.00,0.0,0.0,0.0
2022-03-30 00:00,12.8,87,11.2,0.00,0.00,72,12.5,0,0.00,0.0,0.0,0.0
2022-03-30 01:00,12.8,86,11.1,0.00,0.00,18,13.2,0,0.00,0.0,0.0,0.0
2022-03-30 02:00,12.5,88,10.5,0.00,0.00,27,14.7,0,0.00,0.0,0.0,0.0
2022-03-30 03:00,12.6,85,10.1,0.00,0.00,41,17.6,0,0.00,0.0,0.0,0.0
2022-03-30 04:00,12.3,78,8.9,0.00,0.00,9,20.6,0,0.00,0.0,0.0,0.0
2022-03-30 05:00,12.2,76,8.0,0.00,0.00,27,25.6,0,0.00,0.0,0.0,0.0
2022-03-30 06:00,12.0,81,8.0,0.00,0.00,24,25.4,0,0.00,0.0,0.0,0.0
2022-03-30 07:00,11.9,83,8.6,0.00,0.00,32,21.0,1,0.00,5.0,8.0,56.4
2022-03-30 08:00,13.1,77,10.0,0.00,0.00,13,19.4,1,3600.00,88.0,60.0,429.3
2022-03-30 09:00,14.6,67,10.4,0.00,0.00,38,26.2,1,3600.00,229.0,102.0,578.1
2022-03-30 10:00,15.4,63,11.0,0.00,0.00,43,27.3,1,3600.00,271.0,178.0,481.3
2022-03-30 11:00,16.3,59,12.2,0.00,0.00,26,27.9,1,3600.00,489.0,160.0,704.2
2022-03-30 12:00,16.0,64,12.6,0.00,0.00,100,25.0,1,3600.00,417.0,217.0,533.8
2022-03-30 13:00,16.2,68,13.2,0.00,0.00,36,21.0,1,3600.00,296.0,262.0,362.0
2022-03-30 14:00,16.7,65,14.2,0.00,0.00,17,24.4,1,3600.00,607.0,160.0,757.5
2022-03-30 15:00,16.1,65,12.8,0.00,0.00,20,25.6,1,3600.00,525.0,156.0,716.0
2022-03-30 16:00,15.7,66,11.5,0.00,0.00,41,27.6,1,3600.00,407.0,135.0,658.6
2022-03-30 17:00,14.9,70,11.3,0.00,0.00,37,24.2,1,3600.00,189.0,143.0,407.7
