"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","06.01.2024 03:00 - 06.01.2024 04:00 (CET/CEST)","346","n/e","n/e","235","0","n/e","n/e","n/e","n/e","0","1133","865","187","n/e","n/e","30","n/e","0","n/e","0","1484"
"BZN|PT","06.01.2024 04:00 - 06.01.2024 05:00 (CET/CEST)","335","n/e","n/e","235","0","n/e","n/e","n/e","n/e","0","1276","866","188","n/e","n/e","29","n/e","0","n/e","0","1317"
"BZN|PT","06.01.2024 05:00 - 06.01.2024 06:00 (CET/CEST)","322","n/e","n/e","235","0","n/e","n/e","n/e","n/e","0","1291","699","183","n/e","n/e","27","n/e","0","n/e","0","1278"
"BZN|PT","06.01.2024 06:00 - 06.01.2024 07:00 (CET/CEST)","311","n/e","n/e","236","0","n/e","n/e","n/e","n/e","43","910","581","184","n/e","n/e","29","n/e","0","n/e","0","1259"
"BZN|PT","06.01.2024 07:00 - 06.01.2024 08:00 (CET/CEST)","310","n/e","n/e","231","0","n/e","n/e","n/e","n/e","407","765","643","195","n/e","n/e","27","n/e","0","n/e","0","1288"
"BZN|PT","06.01.2024 08:00 - 06.01.2024 09:00 (CET/CEST)","315","n/e","n/e","233","0","n/e","n/e","n/e","n/e","445","779","762","194","n/e","n/e","29","n/e","2","n/e","0","1355"
"BZN|PT","06.01.2024 09:00 - 06.01.2024 10:00 (CET/CEST)","337","n/e","n/e","238","0","n/e","n/e","n/e","n/e","440","858","792","195","n/e","n/e","29","n/e","162","n/e","0","1453"
"BZN|PT","06.01.2024 10:00 - 06.01.2024 11:00 (CET/CEST)","345","n/e","n/e","244","0","n/e","n/e","n/e","n/e","184","727","786","193","n/e","n/e","29","n/e","619","n/e","0","1146"
"BZN|PT","06.01.2024 11:00 - 06.01.2024 12:00 (CET/CEST)","349","n/e","n/e","248","0","n/e","n/e","n/e","n/e","177","940","1022","306","n/e","n/e","28","n/e","936","n/e","0","632"
"BZN|PT","06.01.2024 12:00 - 06.01.2024 13:00 (CET/CEST)","352","n/e","n/e","249","0","n/e","n/e","n/e","n/e","0","934","965","208","n/e","n/e","29","n/e","1119","n/e","0","422"
"BZN|PT","06.01.2024 13:00 - 06.01.2024 14:00 (CET/CEST)","358","n/e","n/e","248","0","n/e","n/e","n/e","n/e","0","887","755","370","n/e","n/e","29","n/e","1245","n/e","0","357"
"BZN|PT","06.01.2024 14:00 - 06.01.2024 15:00 (CET/CEST)","355","n/e","n/e","241","0","n/e","n/e","n/e","n/e","0","874","688","360","n/e","n/e","29","n/e","1276","n/e","0","336"
"BZN|PT","06.01.2024 15:00 - 06.01.2024 16:00 (CET/CEST)","355","n/e","n/e","241","0","n/e","n/e","n/e","n/e","0","741","722","275","n/e","n/e","29","n/e","1025","n/e","0","334"
"BZN|PT","06.01.2024 16:00 - 06.01.2024 17:00 (CET/CEST)","351","n/e","n/e","241","0","n/e","n/e","n/e","n/e","105","628","794","497","n/e","n/e","28","n/e","594","n/e","0","325"
"BZN|PT","06.01.2024 17:00 - 06.01.2024 18:00 (CET/CEST)","352","n/e","n/e","329","0","n/e","n/e","n/e","n/e","576","21","797","583","n/e","n/e","28","n/e","258","n/e","0","329"
"BZN|PT","06.01.2024 18:00 - 06.01.2024 19:00 (CET/CEST)","351","n/e","n/e","377","0","n/e","n/e","n/e","n/e","2152","64","883","1000","n/e","n/e","28","n/e","16","n/e","0","397"
"BZN|PT","06.01.2024 19:00 - 06.01.2024 20:00 (CET/CEST)","353","n/e","n/e","650","0","n/e","n/e","n/e","n/e","2904","1","1204","1054","n/e","n/e","29","n/e","0","n/e","0","445"
"BZN|PT","06.01.2024 20:00 - 06.01.2024 21:00 (CET/CEST)","354","n/e","n/e","660","0","n/e","n/e","n/e","n/e","2740","0","1661","1054","n/e","n/e","29","n/e","0","n/e","0","429"
"BZN|PT","06.01.2024 21:00 - 06.01.2024 22:00 (CET/CEST)","353","n/e","n/e","790","0","n/e","n/e","n/e","n/e","2729","1","1776","1027","n/e","n/e","29","n/e","0","n/e","0","374"
"BZN|PT","06.01.2024 22:00 - 06.01.2024 23:00 (CET/CEST)","351","n/e","n/e","764","0","n/e","n/e","n/e","n/e","2671","1","1514","1044","n/e","n/e","29","n/e","0","n/e","0","345"
"BZN|PT","06.01.2024 23:00 - 07.01.2024 00:00 (CET/CEST)","351","n/e","n/e","436","0","n/e","n/e","n/e","n/e","1653","2","964","740","n/e","n/e","28","n/e","0","n/e","1","368"
"BZN|PT","07.01.2024 00:00 - 07.01.2024 01:00 (CET/CEST)","351","n/e","n/e","236","0","n/e","n/e","n/e","n/e","1324","2","1003","494","n/e","n/e","30","n/e","0","n/e","0","396"
"BZN|PT","07.01.2024 01:00 - 07.01.2024 02:00 (CET/CEST)","352","n/e","n/e","233","0","n/e","n/e","n/e","n/e","859","5","907","482","n/e","n/e","30","n/e","0","n/e","1","394"
"BZN|PT","07.01.2024 02:00 - 07.01.2024 03:00 (CET/CEST)","350","n/e","n/e","234","0","n/e","n/e","n/e","n/e","487","19","957","469","n/e","n/e","29","n/e","0","n/e","0","354"
"BZN|PT","07.01.2024 03:00 - 07.01.2024 04:00 (CET/CEST)","347","n/e","n/e","235","0","n/e","n/e","n/e","n/e","161","250","552","377","n/e","n/e","29","n/e","0","n/e","0","383"
"BZN|PT","07.01.2024 04:00 - 07.01.2024 05:00 (CET/CEST)","345","n/e","n/e","235","0","n/e","n/e","n/e","n/e","38","711","463","419","n/e","n/e","29","n/e","0","n/e","0","354"
"BZN|PT","07.01.2024 05:00 - 07.01.2024 06:00 (CET/CEST)","339","n/e","n/e","234","0","n/e","n/e","n/e","n/e","100","787","441","448","n/e","n/e","26","n/e","0","n/e","1","309"
"BZN|PT","07.01.2024 06:00 - 07.01.2024 07:00 (CET/CEST)","346","n/e","n/e","234","0","n/e","n/e","n/e","n/e","174","585","553","404","n/e","n/e","28","n/e","0","n/e","1","274"
"BZN|PT","07.01.2024 07:00 - 07.01.2024 08:00 (CET/CEST)","346","n/e","n/e","234","0","n/e","n/e","n/e","n/e","327","53","757","423","n/e","n/e","28","n/e","0","n/e","0","198"
"BZN|PT","07.01.2024 08:00 - 07.01.2024 09:00 (CET/CEST)","352","n/e","n/e","235","0","n/e","n/e","n/e","n/e","573","18","1187","405","n/e","n/e","29","n/e","1","n/e","0","139"
"BZN|PT","07.01.2024 09:00 - 07.01.2024 10:00 (CET/CEST)","350","n/e","n/e","239","0","n/e","n/e","n/e","n/e","626","10","1356","401","n/e","n/e","30","n/e","171","n/e","1","105"
"BZN|PT","07.01.2024 10:00 - 07.01.2024 11:00 (CET/CEST)","354","n/e","n/e","238","0","n/e","n/e","n/e","n/e","46","410","1214","210","n/e","n/e","28","n/e","739","n/e","0","123"
"BZN|PT","07.01.2024 11:00 - 07.01.2024 12:00 (CET/CEST)","355","n/e","n/e","235","0","n/e","n/e","n/e","n/e","0","720","805","197","n/e","n/e","28","n/e","1277","n/e","0","116"
"BZN|PT","07.01.2024 12:00 - 07.01.2024 13:00 (CET/CEST)","355","n/e","n/e","234","0","n/e","n/e","n/e","n/e","0","1301","857","204","n/e","n/e","27","n/e","1526","n/e","0","118"
"BZN|PT","07.01.2024 13:00 - 07.01.2024 14:00 (CET/CEST)","358","n/e","n/e","232","0","n/e","n/e","n/e","n/e","0","1370","855","219","n/e","n/e","27","n/e","1628","n/e","0","81"
"BZN|PT","07.01.2024 14:00 - 07.01.2024 15:00 (CET/CEST)","354","n/e","n/e","231","0","n/e","n/e","n/e","n/e","0","1456","878","164","n/e","n/e","27","n/e","1603","n/e","0","43"
"BZN|PT","07.01.2024 15:00 - 07.01.2024 16:00 (CET/CEST)","353","n/e","n/e","233","0","n/e","n/e","n/e","n/e","0","1633","860","163","n/e","n/e","28","n/e","1403","n/e","0","19"
"BZN|PT","07.01.2024 16:00 - 07.01.2024 17:00 (CET/CEST)","353","n/e","n/e","417","0","n/e","n/e","n/e","n/e","105","1470","899","177","n/e","n/e","28","n/e","947","n/e","0","11"
"BZN|PT","07.01.2024 17:00 - 07.01.2024 18:00 (CET/CEST)","345","n/e","n/e","855","0","n/e","n/e","n/e","n/e","562","58","984","518","n/e","n/e","28","n/e","371","n/e","0","15"
"BZN|PT","07.01.2024 18:00 - 07.01.2024 19:00 (CET/CEST)","344","n/e","n/e","1037","0","n/e","n/e","n/e","n/e","2500","2","1646","1075","n/e","n/e","29","n/e","20","n/e","0","21"
"BZN|PT","07.01.2024 19:00 - 07.01.2024 20:00 (CET/CEST)","364","n/e","n/e","1062","0","n/e","n/e","n/e","n/e","2578","2","2215","928","n/e","n/e","29","n/e","0","n/e","0","32"
"BZN|PT","07.01.2024 20:00 - 07.01.2024 21:00 (CET/CEST)","364","n/e","n/e","1065","0","n/e","n/e","n/e","n/e","2012","3","2238","993","n/e","n/e","30","n/e","0","n/e","0","35"
"BZN|PT","07.01.2024 21:00 - 07.01.2024 22:00 (CET/CEST)","355","n/e","n/e","1063","0","n/e","n/e","n/e","n/e","1556","2","2232","900","n/e","n/e","30","n/e","0","n/e","0","37"
"BZN|PT","07.01.2024 22:00 - 07.01.2024 23:00 (CET/CEST)","350","n/e","n/e","1032","0","n/e","n/e","n/e","n/e","1315","2","2267","913","n/e","n/e","30","n/e","0","n/e","0","50"
"BZN|PT","07.01.2024 23:00 - 08.01.2024 00:00 (CET/CEST)","350","n/e","n/e","820","0","n/e","n/e","n/e","n/e","385","17","2108","450","n/e","n/e","30","n/e","0","n/e","0","70"
"BZN|PT","08.01.2024 00:00 - 08.01.2024 01:00 (CET/CEST)","341","n/e","n/e","679","0","n/e","n/e","n/e","n/e","186","445","1510","373","n/e","n/e","30","n/e","0","n/e","1","117"
"BZN|PT","08.01.2024 01:00 - 08.01.2024 02:00 (CET/CEST)","349","n/e","n/e","702","0","n/e","n/e","n/e","n/e","126","725","1187","204","n/e","n/e","29","n/e","0","n/e","1","230"
"BZN|PT","08.01.2024 02:00 - 08.01.2024 03:00 (CET/CEST)","347","n/e","n/e","716","0","n/e","n/e","n/e","n/e","11","796","899","212","n/e","n/e","30","n/e","0","n/e","2","181"
"BZN|PT","08.01.2024 03:00 - 08.01.2024 04:00 (CET/CEST)","345","n/e","n/e","771","0","n/e","n/e","n/e","n/e","0","993","749","195","n/e","n/e","30","n/e","0","n/e","3","230"
"BZN|PT","08.01.2024 04:00 - 08.01.2024 05:00 (CET/CEST)","343","n/e","n/e","766","0","n/e","n/e","n/e","n/e","0","1071","686","246","n/e","n/e","29","n/e","0","n/e","2","260"
"BZN|PT","08.01.2024 05:00 - 08.01.2024 06:00 (CET/CEST)","339","n/e","n/e","779","0","n/e","n/e","n/e","n/e","0","1006","581","251","n/e","n/e","30","n/e","0","n/e","1","291"
"BZN|PT","08.01.2024 06:00 - 08.01.2024 07:00 (CET/CEST)","338","n/e","n/e","845","0","n/e","n/e","n/e","n/e","0","503","707","493","n/e","n/e","30","n/e","0","n/e","2","251"
"BZN|PT","08.01.2024 07:00 - 08.01.2024 08:00 (CET/CEST)","346","n/e","n/e","1012","0","n/e","n/e","n/e","n/e","86","81","1353","636","n/e","n/e","29","n/e","0","n/e","4","224"
"BZN|PT","08.01.2024 08:00 - 08.01.2024 09:00 (CET/CEST)","349","n/e","n/e","1270","0","n/e","n/e","n/e","n/e","2061","1","1874","1120","n/e","n/e","30","n/e","1","n/e","3","295"
"BZN|PT","08.01.2024 09:00 - 08.01.2024 10:00 (CET/CEST)","348","n/e","n/e","1521","0","n/e","n/e","n/e","n/e","1668","2","1929","1048","n/e","n/e","29","n/e","98","n/e","3","414"
"BZN|PT","08.01.2024 10:00 - 08.01.2024 11:00 (CET/CEST)","346","n/e","n/e","1642","0","n/e","n/e","n/e","n/e","452","3","1870","482","n/e","n/e","30","n/e","244","n/e","5","532"
"BZN|PT","08.01.2024 11:00 - 08.01.2024 12:00 (CET/CEST)","347","n/e","n/e","1559","0","n/e","n/e","n/e","n/e","320","3","1767","480","n/e","n/e","30","n/e","345","n/e","5","583"
"BZN|PT","08.01.2024 12:00 - 08.01.2024 13:00 (CET/CEST)","343","n/e","n/e","1525","0","n/e","n/e","n/e","n/e","671","230","1278","241","n/e","n/e","30","n/e","487","n/e","5","623"
"BZN|PT","08.01.2024 13:00 - 08.01.2024 14:00 (CET/CEST)","349","n/e","n/e","1637","0","n/e","n/e","n/e","n/e","290","637","1875","244","n/e","n/e","30","n/e","527","n/e","2","582"
"BZN|PT","08.01.2024 14:00 - 08.01.2024 15:00 (CET/CEST)","351","n/e","n/e","1930","0","n/e","n/e","n/e","n/e","438","463","2180","302","n/e","n/e","30","n/e","439","n/e","2","459"
"BZN|PT","08.01.2024 15:00 - 08.01.2024 16:00 (CET/CEST)","342","n/e","n/e","2163","0","n/e","n/e","n/e","n/e","384","435","2067","554","n/e","n/e","29","n/e","288","n/e","6","389"
"BZN|PT","08.01.2024 16:00 - 08.01.2024 17:00 (CET/CEST)","327","n/e","n/e","2389","0","n/e","n/e","n/e","n/e","921","205","2225","849","n/e","n/e","29","n/e","130","n/e","3","429"
"BZN|PT","08.01.2024 17:00 - 08.01.2024 18:00 (CET/CEST)","331","n/e","n/e","2802","0","n/e","n/e","n/e","n/e","1559","2","2359","1135","n/e","n/e","29","n/e","39","n/e","7","638"
"BZN|PT","08.01.2024 18:00 - 08.01.2024 19:00 (CET/CEST)","340","n/e","n/e","2811","0","n/e","n/e","n/e","n/e","2326","3","2372","1254","n/e","n/e","30","n/e","1","n/e","8","926"
"BZN|PT","08.01.2024 19:00 - 08.01.2024 20:00 (CET/CEST)","344","n/e","n/e","2814","0","n/e","n/e","n/e","n/e","2375","1","2404","1137","n/e","n/e","30","n/e","0","n/e","19","1207"
"BZN|PT","08.01.2024 20:00 - 08.01.2024 21:00 (CET/CEST)","347","n/e","n/e","2811","0","n/e","n/e","n/e","n/e","2723","1","2490","1361","n/e","n/e","30","n/e","0","n/e","15","1316"
"BZN|PT","08.01.2024 21:00 - 08.01.2024 22:00 (CET/CEST)","345","n/e","n/e","3175","0","n/e","n/e","n/e","n/e","2083","1","2529","1381","n/e","n/e","29","n/e","0","n/e","9","1347"
"BZN|PT","08.01.2024 22:00 - 08.01.2024 23:00 (CET/CEST)","342","n/e","n/e","2823","0","n/e","n/e","n/e","n/e","980","14","2478","964","n/e","n/e","30","n/e","0","n/e","4","1264"
"BZN|PT","08.01.2024 23:00 - 09.01.2024 00:00 (CET/CEST)","344","n/e","n/e","2705","0","n/e","n/e","n/e","n/e","514","566","2389","580","n/e","n/e","30","n/e","0","n/e","3","1202"
"BZN|PT","09.01.2024 00:00 - 09.01.2024 01:00 (CET/CEST)","347","n/e","n/e","2952","0","n/e","n/e","n/e","n/e","299","1082","2233","518","n/e","n/e","30","n/e","0","n/e","7","938"
"BZN|PT","09.01.2024 01:00 - 09.01.2024 02:00 (CET/CEST)","353","n/e","n/e","2890","0","n/e","n/e","n/e","n/e","300","1366","1966","505","n/e","n/e","31","n/e","0","n/e","8","767"
"BZN|PT","09.01.2024 02:00 - 09.01.2024 03:00 (CET/CEST)","350","n/e","n/e","2752","0","n/e","n/e","n/e","n/e","189","1499","1913","563","n/e","n/e","30","n/e","0","n/e","14","677"
"BZN|PT","09.01.2024 03:00 - 09.01.2024 04:00 (CET/CEST)","346","n/e","n/e","2605","0","n/e","n/e","n/e","n/e","183","1800","1906","688","n/e","n/e","30","n/e","0","n/e","11","575"
"BZN|PT","09.01.2024 04:00 - 09.01.2024 05:00 (CET/CEST)","338","n/e","n/e","2736","0","n/e","n/e","n/e","n/e","183","1654","2284","357","n/e","n/e","31","n/e","0","n/e","9","551"
"BZN|PT","09.01.2024 05:00 - 09.01.2024 06:00 (CET/CEST)","341","n/e","n/e","2832","0","n/e","n/e","n/e","n/e","183","1403","2314","362","n/e","n/e","31","n/e","0","n/e","8","507"
"BZN|PT","09.01.2024 06:00 - 09.01.2024 07:00 (CET/CEST)","344","n/e","n/e","3133","0","n/e","n/e","n/e","n/e","189","467","2281","415","n/e","n/e","31","n/e","0","n/e","8","457"
"BZN|PT","09.01.2024 07:00 - 09.01.2024 08:00 (CET/CEST)","347","n/e","n/e","3471","0","n/e","n/e","n/e","n/e","530","442","2352","808","n/e","n/e","32","n/e","0","n/e","6","475"
"BZN|PT","09.01.2024 08:00 - 09.01.2024 09:00 (CET/CEST)","332","n/e","n/e","3672","0","n/e","n/e","n/e","n/e","1226","297","2410","1081","n/e","n/e","32","n/e","0","n/e","5","421"
"BZN|PT","09.01.2024 09:00 - 09.01.2024 10:00 (CET/CEST)","331","n/e","n/e","3691","0","n/e","n/e","n/e","n/e","1133","135","2398","1065","n/e","n/e","31","n/e","29","n/e","5","327"
"BZN|PT","09.01.2024 10:00 - 09.01.2024 11:00 (CET/CEST)","337","n/e","n/e","3635","0","n/e","n/e","n/e","n/e","1018","215","2492","625","n/e","n/e","31","n/e","106","n/e","7","241"
"BZN|PT","09.01.2024 11:00 - 09.01.2024 12:00 (CET/CEST)","345","n/e","n/e","3559","0","n/e","n/e","n/e","n/e","905","389","2410","554","n/e","n/e","31","n/e","197","n/e","12","265"
"BZN|PT","09.01.2024 12:00 - 09.01.2024 13:00 (CET/CEST)","340","n/e","n/e","3601","0","n/e","n/e","n/e","n/e","213","436","1997","575","n/e","n/e","30","n/e","314","n/e","14","293"
"BZN|PT","09.01.2024 13:00 - 09.01.2024 14:00 (CET/CEST)","330","n/e","n/e","3601","0","n/e","n/e","n/e","n/e","342","86","2054","545","n/e","n/e","31","n/e","409","n/e","16","274"
"BZN|PT","09.01.2024 14:00 - 09.01.2024 15:00 (CET/CEST)","314","n/e","n/e","3641","0","n/e","n/e","n/e","n/e","677","428","1997","609","n/e","n/e","31","n/e","304","n/e","18","241"
"BZN|PT","09.01.2024 15:00 - 09.01.2024 16:00 (CET/CEST)","299","n/e","n/e","3626","0","n/e","n/e","n/e","n/e","846","405","2137","1006","n/e","n/e","29","n/e","242","n/e","16","203"
"BZN|PT","09.01.2024 16:00 - 09.01.2024 17:00 (CET/CEST)","294","n/e","n/e","3508","0","n/e","n/e","n/e","n/e","1013","222","2315","1161","n/e","n/e","27","n/e","194","n/e","18","170"
"BZN|PT","09.01.2024 17:00 - 09.01.2024 18:00 (CET/CEST)","292","n/e","n/e","3524","0","n/e","n/e","n/e","n/e","1263","222","2473","1352","n/e","n/e","27","n/e","93","n/e","21","172"
"BZN|PT","09.01.2024 18:00 - 09.01.2024 19:00 (CET/CEST)","294","n/e","n/e","3657","0","n/e","n/e","n/e","n/e","1388","222","2483","1278","n/e","n/e","27","n/e","7","n/e","5","170"
"BZN|PT","09.01.2024 19:00 - 09.01.2024 20:00 (CET/CEST)","297","n/e","n/e","3663","0","n/e","n/e","n/e","n/e","1457","222","2549","1310","n/e","n/e","29","n/e","0","n/e","3","214"
"BZN|PT","09.01.2024 20:00 - 09.01.2024 21:00 (CET/CEST)","298","n/e","n/e","3646","0","n/e","n/e","n/e","n/e","1575","142","2547","1495","n/e","n/e","30","n/e","0","n/e","7","271"
"BZN|PT","09.01.2024 21:00 - 09.01.2024 22:00 (CET/CEST)","299","n/e","n/e","3666","0","n/e","n/e","n/e","n/e","1433","2","2547","1170","n/e","n/e","30","n/e","0","n/e","4","266"
"BZN|PT","09.01.2024 22:00 - 09.01.2024 23:00 (CET/CEST)","304","n/e","n/e","3528","0","n/e","n/e","n/e","n/e","554","2","2552","927","n/e","n/e","31","n/e","0","n/e","3","297"
"BZN|PT","09.01.2024 23:00 - 10.01.2024 00:00 (CET/CEST)","312","n/e","n/e","3508","0","n/e","n/e","n/e","n/e","184","409","2524","645","n/e","n/e","31","n/e","0","n/e","1","332"
"BZN|PT","10.01.2024 00:00 - 10.01.2024 01:00 (CET/CEST)","317","n/e","n/e","3071","0","n/e","n/e","n/e","n/e","183","170","2461","586","n/e","n/e","31","n/e","0","n/e","0","439"
"BZN|PT","10.01.2024 01:00 - 10.01.2024 02:00 (CET/CEST)","325","n/e","n/e","3021","0","n/e","n/e","n/e","n/e","183","224","2265","475","n/e","n/e","31","n/e","0","n/e","0","586"
"BZN|PT","10.01.2024 02:00 - 10.01.2024 03:00 (CET/CEST)","323","n/e","n/e","2968","0","n/e","n/e","n/e","n/e","177","313","2018","281","n/e","n/e","30","n/e","0","n/e","0","639"
"BZN|PT","10.01.2024 03:00 - 10.01.2024 04:00 (CET/CEST)","322","n/e","n/e","2927","0","n/e","n/e","n/e","n/e","2","679","2012","228","n/e","n/e","32","n/e","0","n/e","0","873"
"BZN|PT","10.01.2024 04:00 - 10.01.2024 05:00 (CET/CEST)","318","n/e","n/e","3062","0","n/e","n/e","n/e","n/e","62","827","1995","244","n/e","n/e","30","n/e","0","n/e","0","893"
"BZN|PT","10.01.2024 05:00 - 10.01.2024 06:00 (CET/CEST)","317","n/e","n/e","3250","0","n/e","n/e","n/e","n/e","140","259","1989","282","n/e","n/e","29","n/e","0","n/e","0","811"
"BZN|PT","10.01.2024 06:00 - 10.01.2024 07:00 (CET/CEST)","317","n/e","n/e","3519","0","n/e","n/e","n/e","n/e","310","222","2138","661","n/e","n/e","29","n/e","0","n/e","0","767"
"BZN|PT","10.01.2024 07:00 - 10.01.2024 08:00 (CET/CEST)","319","n/e","n/e","3546","0","n/e","n/e","n/e","n/e","985","221","2337","923","n/e","n/e","30","n/e","0","n/e","0","874"
"BZN|PT","10.01.2024 08:00 - 10.01.2024 09:00 (CET/CEST)","319","n/e","n/e","3600","0","n/e","n/e","n/e","n/e","1580","104","2191","1267","n/e","n/e","29","n/e","1","n/e","2","1018"
"BZN|PT","10.01.2024 09:00 - 10.01.2024 10:00 (CET/CEST)","318","n/e","n/e","3565","0","n/e","n/e","n/e","n/e","1951","2","2346","1272","n/e","n/e","31","n/e","89","n/e","0","892"
"BZN|PT","10.01.2024 10:00 - 10.01.2024 11:00 (CET/CEST)","314","n/e","n/e","3368","0","n/e","n/e","n/e","n/e","1902","1","1989","970","n/e","n/e","30","n/e","383","n/e","0","1189"
"BZN|PT","10.01.2024 11:00 - 10.01.2024 12:00 (CET/CEST)","312","n/e","n/e","3528","0","n/e","n/e","n/e","n/e","933","98","1852","850","n/e","n/e","30","n/e","631","n/e","4","1244"
"BZN|PT","10.01.2024 12:00 - 10.01.2024 13:00 (CET/CEST)","321","n/e","n/e","3534","0","n/e","n/e","n/e","n/e","721","13","1780","789","n/e","n/e","31","n/e","719","n/e","6","1379"
"BZN|PT","10.01.2024 13:00 - 10.01.2024 14:00 (CET/CEST)","324","n/e","n/e","3490","0","n/e","n/e","n/e","n/e","364","245","1729","689","n/e","n/e","32","n/e","688","n/e","7","1679"
"BZN|PT","10.01.2024 14:00 - 10.01.2024 15:00 (CET/CEST)","323","n/e","n/e","3566","0","n/e","n/e","n/e","n/e","416","909","1775","764","n/e","n/e","31","n/e","699","n/e","10","1957"
"BZN|PT","10.01.2024 15:00 - 10.01.2024 16:00 (CET/CEST)","326","n/e","n/e","3606","0","n/e","n/e","n/e","n/e","530","776","1678","509","n/e","n/e","31","n/e","757","n/e","11","1932"
"BZN|PT","10.01.2024 16:00 - 10.01.2024 17:00 (CET/CEST)","329","n/e","n/e","3569","0","n/e","n/e","n/e","n/e","543","554","1811","532","n/e","n/e","31","n/e","686","n/e","13","2024"
"BZN|PT","10.01.2024 17:00 - 10.01.2024 18:00 (CET/CEST)","326","n/e","n/e","3610","0","n/e","n/e","n/e","n/e","702","377","2098","609","n/e","n/e","31","n/e","313","n/e","15","2180"
"BZN|PT","10.01.2024 18:00 - 10.01.2024 19:00 (CET/CEST)","329","n/e","n/e","3609","0","n/e","n/e","n/e","n/e","1389","2","2248","753","n/e","n/e","31","n/e","17","n/e","10","2029"
"BZN|PT","10.01.2024 19:00 - 10.01.2024 20:00 (CET/CEST)","335","n/e","n/e","3672","0","n/e","n/e","n/e","n/e","1297","2","2314","954","n/e","n/e","31","n/e","0","n/e","11","2065"
"BZN|PT","10.01.2024 20:00 - 10.01.2024 21:00 (CET/CEST)","338","n/e","n/e","3692","0","n/e","n/e","n/e","n/e","1587","1","2284","1291","n/e","n/e","32","n/e","0","n/e","14","1809"
"BZN|PT","10.01.2024 21:00 - 10.01.2024 22:00 (CET/CEST)","337","n/e","n/e","3660","0","n/e","n/e","n/e","n/e","1209","2","2281","1183","n/e","n/e","31","n/e","0","n/e","24","1524"
"BZN|PT","10.01.2024 22:00 - 10.01.2024 23:00 (CET/CEST)","348","n/e","n/e","3615","0","n/e","n/e","n/e","n/e","726","2","2420","1117","n/e","n/e","32","n/e","0","n/e","24","1391"
"BZN|PT","10.01.2024 23:00 - 11.01.2024 00:00 (CET/CEST)","344","n/e","n/e","3039","0","n/e","n/e","n/e","n/e","500","3","2269","615","n/e","n/e","33","n/e","0","n/e","21","1163"
"BZN|PT","11.01.2024 00:00 - 11.01.2024 01:00 (CET/CEST)","349","n/e","n/e","2608","0","n/e","n/e","n/e","n/e","377","102","2215","521","n/e","n/e","32","n/e","0","n/e","17","1003"
"BZN|PT","11.01.2024 01:00 - 11.01.2024 02:00 (CET/CEST)","353","n/e","n/e","1935","0","n/e","n/e","n/e","n/e","182","431","2245","586","n/e","n/e","33","n/e","0","n/e","10","787"
"BZN|PT","11.01.2024 02:00 - 11.01.2024 03:00 (CET/CEST)","348","n/e","n/e","1407","0","n/e","n/e","n/e","n/e","35","760","2169","375","n/e","n/e","32","n/e","0","n/e","10","678"
"BZN|PT","11.01.2024 03:00 - 11.01.2024 04:00 (CET/CEST)","349","n/e","n/e","1292","0","n/e","n/e","n/e","n/e","54","1033","1950","383","n/e","n/e","33","n/e","0","n/e","12","787"
"BZN|PT","11.01.2024 04:00 - 11.01.2024 05:00 (CET/CEST)","350","n/e","n/e","1333","0","n/e","n/e","n/e","n/e","8","636","1671","435","n/e","n/e","32","n/e","0","n/e","16","808"
"BZN|PT","11.01.2024 05:00 - 11.01.2024 06:00 (CET/CEST)","348","n/e","n/e","1329","0","n/e","n/e","n/e","n/e","0","470","1593","448","n/e","n/e","32","n/e","0","n/e","20","788"
"BZN|PT","11.01.2024 06:00 - 11.01.2024 07:00 (CET/CEST)","350","n/e","n/e","1606","0","n/e","n/e","n/e","n/e","179","7","1532","638","n/e","n/e","31","n/e","0","n/e","24","853"
"BZN|PT","11.01.2024 07:00 - 11.01.2024 08:00 (CET/CEST)","347","n/e","n/e","2002","0","n/e","n/e","n/e","n/e","752","2","1961","1208","n/e","n/e","31","n/e","0","n/e","22","959"
"BZN|PT","11.01.2024 08:00 - 11.01.2024 09:00 (CET/CEST)","351","n/e","n/e","2199","0","n/e","n/e","n/e","n/e","1700","2","2169","1260","n/e","n/e","31","n/e","1","n/e","22","1114"
"BZN|PT","11.01.2024 09:00 - 11.01.2024 10:00 (CET/CEST)","352","n/e","n/e","2216","0","n/e","n/e","n/e","n/e","1639","2","2192","1257","n/e","n/e","32","n/e","118","n/e","15","1235"
