Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²),Month,Hot Seasons,Solar Power-1h,Solar Power-2h,Hour
2024-03-10 00:00:00,0,12.5,75.0,8.3,0.0,0.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-10 01:00:00,0,11.4,87.0,8.3,0.6,0.6,44.0,20.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-10 02:00:00,0,12.2,77.0,7.3,0.0,0.0,35.0,30.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-10 03:00:00,0,11.3,79.0,6.4,0.0,0.0,51.0,30.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-10 04:00:00,0,11.6,82.0,7.1,0.0,0.0,35.0,28.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-10 05:00:00,0,11.8,81.0,8.1,0.0,0.0,12.0,22.9,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-10 06:00:00,0,11.5,81.0,8.4,0.0,0.0,16.0,18.8,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-10 07:00:00,1,11.9,79.0,8.7,0.0,0.0,23.0,19.2,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-10 08:00:00,164,12.7,78.0,9.7,0.0,0.0,10.0,19.0,1.0,2352.76,29.0,28.0,210.4,3,1,1,0,8
2024-03-10 09:00:00,692,13.9,70.0,10.5,0.0,0.0,51.0,20.3,1.0,3600.0,145.0,72.0,490.2,3,1,164,1,9
2024-03-10 10:00:00,1120,14.4,68.0,10.8,0.0,0.0,23.0,21.8,1.0,3600.0,221.0,114.0,474.8,3,1,692,164,10
2024-03-10 11:00:00,1170,15.3,63.0,11.0,0.1,0.1,25.0,26.5,1.0,3600.0,415.0,128.0,691.0,3,1,1120,692,11
2024-03-10 12:00:00,1221,15.5,62.0,11.4,0.9,0.9,27.0,26.7,1.0,3600.0,492.0,129.0,711.1,3,1,1170,1120,12
2024-03-10 13:00:00,1492,15.3,62.0,11.5,0.0,0.0,22.0,22.7,1.0,3600.0,290.0,228.0,395.5,3,1,1221,1170,13
2024-03-10 14:00:00,1415,15.7,61.0,12.2,0.0,0.0,62.0,23.4,1.0,3600.0,467.0,166.0,647.0,3,1,1492,1221,14
2024-03-10 15:00:00,1251,15.6,62.0,11.8,0.1,0.1,58.0,22.7,1.0,3600.0,397.0,157.0,603.0,3,1,1415,1492,15
2024-03-10 16:00:00,1141,15.2,64.0,11.8,0.1,0.1,29.0,21.0,1.0,3600.0,305.0,121.0,557.3,3,1,1251,1415,16
2024-03-10 17:00:00,880,14.9,64.0,11.5,0.0,0.0,25.0,20.3,1.0,3600.0,251.0,87.0,633.7,3,1,1141,1251,17
2024-03-10 18:00:00,323,14.1,67.0,11.3,0.0,0.0,34.0,15.9,1.0,3600.0,91.0,60.0,423.0,3,1,880,1141,18
2024-03-10 19:00:00,23,12.9,72.0,10.6,0.0,0.0,23.0,12.3,0.0,0.0,5.0,11.0,52.5,3,1,323,880,19
2024-03-10 20:00:00,0,12.4,75.0,10.2,0.0,0.0,32.0,11.7,0.0,0.0,0.0,0.0,0.0,3,1,23,323,20
2024-03-10 21:00:00,0,12.2,77.0,10.2,0.0,0.0,19.0,10.2,0.0,0.0,0.0,0.0,0.0,3,1,0,23,21
2024-03-10 22:00:00,0,11.7,80.0,10.0,0.0,0.0,11.0,8.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-10 23:00:00,0,10.7,85.0,9.3,0.0,0.0,12.0,6.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-11 00:00:00,0,9.9,87.0,8.3,0.0,0.0,8.0,7.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-11 01:00:00,0,11.1,84.0,9.8,0.0,0.0,11.0,6.8,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-11 02:00:00,0,10.5,86.0,9.2,0.0,0.0,16.0,6.3,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-11 03:00:00,0,9.6,88.0,7.8,0.0,0.0,12.0,8.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-11 04:00:00,0,9.4,89.0,7.5,0.0,0.0,19.0,8.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-11 05:00:00,0,9.6,88.0,8.0,0.0,0.0,20.0,7.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-11 06:00:00,0,9.5,89.0,7.9,0.0,0.0,16.0,6.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-11 07:00:00,1,9.1,90.0,7.4,0.0,0.0,9.0,7.4,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-11 08:00:00,189,11.7,86.0,10.5,0.0,0.0,17.0,7.4,1.0,2444.54,32.0,31.0,227.9,3,1,1,0,8
2024-03-11 09:00:00,822,13.8,79.0,12.6,0.0,0.0,40.0,8.9,1.0,3600.0,139.0,80.0,461.9,3,1,189,1,9
2024-03-11 10:00:00,1347,14.9,73.0,13.8,0.1,0.1,62.0,7.3,1.0,3600.0,251.0,116.0,533.4,3,1,822,189,10
2024-03-11 11:00:00,1480,15.7,67.0,14.9,0.2,0.2,93.0,5.0,1.0,3600.0,318.0,161.0,525.1,3,1,1347,822,11
2024-03-11 12:00:00,1429,16.4,63.0,15.2,0.2,0.2,100.0,6.4,1.0,3600.0,296.0,225.0,424.8,3,1,1480,1347,12
2024-03-11 13:00:00,1450,17.7,55.0,16.9,0.0,0.0,96.0,7.7,1.0,3600.0,520.0,157.0,704.7,3,1,1429,1480,13
2024-03-11 14:00:00,1413,17.6,55.0,16.1,0.0,0.0,93.0,10.2,1.0,3600.0,437.0,191.0,601.7,3,1,1450,1429,14
2024-03-11 15:00:00,1267,17.1,58.0,14.9,0.0,0.0,86.0,12.7,1.0,3600.0,338.0,204.0,510.1,3,1,1413,1450,15
2024-03-11 16:00:00,911,16.8,58.0,14.4,0.0,0.0,82.0,13.9,1.0,3600.0,320.0,149.0,580.5,3,1,1267,1413,16
2024-03-11 17:00:00,613,15.7,62.0,13.3,0.0,0.0,4.0,14.2,1.0,3600.0,195.0,111.0,487.7,3,1,911,1267,17
2024-03-11 18:00:00,324,14.4,66.0,12.2,0.0,0.0,0.0,11.6,1.0,3600.0,99.0,61.0,452.7,3,1,613,911,18
2024-03-11 19:00:00,28,12.4,74.0,10.5,0.0,0.0,0.0,8.7,0.0,163.05,8.0,11.0,82.5,3,1,324,613,19
2024-03-11 20:00:00,0,11.4,79.0,9.6,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,3,1,28,324,20
2024-03-11 21:00:00,0,10.8,82.0,9.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,3,1,0,28,21
2024-03-11 22:00:00,0,10.2,84.0,8.6,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-11 23:00:00,0,9.1,88.0,7.5,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-12 00:00:00,0,8.2,89.0,6.3,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-12 01:00:00,0,8.7,88.0,7.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-12 02:00:00,0,8.7,90.0,7.1,0.0,0.0,3.0,6.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-12 03:00:00,0,8.5,92.0,6.9,0.0,0.0,7.0,6.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-12 04:00:00,0,9.2,93.0,7.4,0.0,0.0,15.0,8.9,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-12 05:00:00,0,8.9,94.0,7.2,0.0,0.0,20.0,7.8,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-12 06:00:00,0,8.4,95.0,6.8,0.0,0.0,30.0,6.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-12 07:00:00,3,8.5,94.0,6.8,0.0,0.0,33.0,7.6,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-12 08:00:00,235,10.1,89.0,8.3,0.0,0.0,33.0,9.7,1.0,2535.91,32.0,37.0,223.7,3,1,3,0,8
2024-03-12 09:00:00,928,11.5,86.0,10.0,0.0,0.0,32.0,9.0,1.0,3600.0,157.0,86.0,512.9,3,1,235,3,9
2024-03-12 10:00:00,1516,12.9,82.0,11.6,0.0,0.0,31.0,9.4,1.0,3600.0,336.0,102.0,706.4,3,1,928,235,10
2024-03-12 11:00:00,1843,14.5,74.0,13.5,0.0,0.0,30.0,8.7,1.0,3600.0,457.0,131.0,748.5,3,1,1516,928,11
2024-03-12 12:00:00,1951,16.1,70.0,16.1,0.0,0.0,30.0,7.8,1.0,3600.0,554.0,142.0,789.7,3,1,1843,1516,12
2024-03-12 13:00:00,1941,17.1,68.0,17.2,0.0,0.0,30.0,8.0,1.0,3600.0,493.0,215.0,664.0,3,1,1951,1843,13
2024-03-12 14:00:00,1839,17.9,64.0,17.8,0.0,0.0,38.0,7.3,1.0,3600.0,397.0,262.0,543.4,3,1,1941,1951,14
2024-03-12 15:00:00,1553,18.3,61.0,18.0,0.0,0.0,31.0,4.7,1.0,3600.0,330.0,250.0,495.0,3,1,1839,1941,15
2024-03-12 16:00:00,1301,18.4,59.0,18.3,0.0,0.0,30.0,1.3,1.0,3600.0,305.0,181.0,549.4,3,1,1553,1839,16
2024-03-12 17:00:00,912,17.5,65.0,16.8,0.0,0.0,34.0,6.6,1.0,3600.0,118.0,168.0,292.4,3,1,1301,1553,17
2024-03-12 18:00:00,376,15.6,72.0,14.3,0.0,0.0,34.0,9.7,1.0,1710.43,26.0,96.0,117.0,3,1,912,1301,18
2024-03-12 19:00:00,42,13.9,73.0,12.5,0.0,0.0,30.0,8.0,0.0,0.0,1.0,15.0,10.1,3,1,376,912,19
2024-03-12 20:00:00,0,12.9,85.0,12.1,0.0,0.0,31.0,6.6,0.0,0.0,0.0,0.0,0.0,3,1,42,376,20
2024-03-12 21:00:00,0,12.1,91.0,11.4,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,3,1,0,42,21
2024-03-12 22:00:00,0,11.1,92.0,10.4,0.0,0.0,27.0,4.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-12 23:00:00,0,9.7,93.0,8.4,0.0,0.0,5.0,6.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-13 00:00:00,0,9.2,93.0,8.1,0.0,0.0,32.0,4.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-13 01:00:00,0,10.4,91.0,9.0,0.0,0.0,26.0,7.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-13 02:00:00,0,11.2,88.0,10.0,0.0,0.0,29.0,6.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-13 03:00:00,0,10.7,90.0,9.5,0.0,0.0,79.0,6.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-13 04:00:00,0,10.9,94.0,9.6,0.0,0.0,100.0,8.5,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-13 05:00:00,0,10.3,97.0,8.6,0.0,0.0,100.0,11.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-13 06:00:00,0,9.6,98.0,8.0,0.0,0.0,83.0,10.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-13 07:00:00,1,9.3,97.0,7.5,0.0,0.0,89.0,10.3,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-13 08:00:00,170,10.0,98.0,8.3,0.0,0.0,86.0,11.2,1.0,2626.86,38.0,35.0,260.9,3,1,1,0,8
2024-03-13 09:00:00,770,11.9,89.0,10.6,0.0,0.0,41.0,9.9,1.0,3600.0,176.0,80.0,565.6,3,1,170,1,9
2024-03-13 10:00:00,1393,13.9,79.0,12.8,0.0,0.0,82.0,8.8,1.0,3600.0,300.0,128.0,624.1,3,1,770,170,10
2024-03-13 11:00:00,1737,16.0,70.0,14.9,0.0,0.0,3.0,9.5,1.0,3600.0,408.0,158.0,662.9,3,1,1393,770,11
2024-03-13 12:00:00,1890,17.6,67.0,16.8,0.0,0.0,90.0,14.0,1.0,3600.0,594.0,115.0,841.0,3,1,1737,1393,12
2024-03-13 13:00:00,1864,18.3,62.0,17.9,0.0,0.0,50.0,12.6,1.0,3600.0,660.0,108.0,883.5,3,1,1890,1737,13
2024-03-13 14:00:00,1755,18.0,63.0,17.0,0.0,0.0,57.0,15.5,1.0,3600.0,595.0,136.0,809.6,3,1,1864,1890,14
2024-03-13 15:00:00,1626,17.4,69.0,16.6,0.0,0.0,11.0,12.1,1.0,3600.0,490.0,142.0,730.5,3,1,1755,1864,15
2024-03-13 16:00:00,1395,17.2,70.0,16.4,0.0,0.0,0.0,9.4,1.0,3600.0,441.0,100.0,789.0,3,1,1626,1755,16
2024-03-13 17:00:00,1066,16.8,70.0,16.3,0.0,0.0,0.0,6.5,1.0,3600.0,264.0,90.0,648.4,3,1,1395,1626,17
2024-03-13 18:00:00,446,15.5,77.0,15.0,0.0,0.0,0.0,6.6,1.0,3600.0,110.0,59.0,487.4,3,1,1066,1395,18
2024-03-13 19:00:00,36,13.2,88.0,12.4,0.0,0.0,0.0,8.1,0.0,244.69,9.0,12.0,89.6,3,1,446,1066,19
2024-03-13 20:00:00,0,12.0,93.0,11.6,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,3,1,36,446,20
2024-03-13 21:00:00,0,11.2,95.0,10.4,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,3,1,0,36,21
2024-03-13 22:00:00,0,10.4,97.0,9.2,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-13 23:00:00,0,9.5,98.0,7.9,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-14 00:00:00,0,10.5,96.0,9.6,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-14 01:00:00,0,11.1,96.0,10.4,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-14 02:00:00,0,9.8,97.0,8.1,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-14 03:00:00,0,9.6,97.0,7.9,0.0,0.0,5.0,10.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-14 04:00:00,0,9.7,97.0,8.0,0.0,0.0,53.0,10.5,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-14 05:00:00,0,10.6,96.0,9.3,0.0,0.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-14 06:00:00,0,11.3,95.0,10.6,0.1,0.1,47.0,6.5,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-14 07:00:00,2,12.7,94.0,12.1,0.3,0.3,91.0,7.9,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-14 08:00:00,144,13.9,94.0,13.2,0.4,0.4,99.0,10.8,1.0,168.89,10.0,32.0,67.5,3,1,2,0,8
2024-03-14 09:00:00,523,15.1,90.0,14.1,0.6,0.6,55.0,15.1,1.0,3510.87,56.0,83.0,177.0,3,1,144,2,9
2024-03-14 10:00:00,982,15.9,90.0,15.0,0.1,0.1,36.0,16.0,1.0,3600.0,105.0,149.0,216.2,3,1,523,144,10
2024-03-14 11:00:00,1284,16.5,86.0,15.1,0.4,0.4,45.0,19.3,1.0,3600.0,193.0,202.0,311.1,3,1,982,523,11
2024-03-14 12:00:00,1241,17.0,83.0,15.4,0.5,0.5,28.0,19.7,1.0,3600.0,282.0,258.0,396.6,3,1,1284,982,12
2024-03-14 13:00:00,1284,17.0,86.0,15.2,0.4,0.4,42.0,22.6,1.0,3600.0,223.0,274.0,296.7,3,1,1241,1284,13
2024-03-14 14:00:00,1296,17.6,80.0,15.9,0.3,0.3,55.0,22.6,1.0,3600.0,409.0,210.0,553.3,3,1,1284,1241,14
2024-03-14 15:00:00,1205,17.7,79.0,16.2,0.1,0.1,50.0,19.7,1.0,3600.0,365.0,178.0,540.9,3,1,1296,1284,15
2024-03-14 16:00:00,1105,17.3,81.0,15.9,0.1,0.1,47.0,18.7,1.0,3600.0,274.0,155.0,486.9,3,1,1205,1296,16
2024-03-14 17:00:00,859,16.7,84.0,15.4,0.0,0.0,34.0,17.8,1.0,3600.0,154.0,120.0,374.9,3,1,1105,1205,17
2024-03-14 18:00:00,326,16.0,89.0,15.2,0.0,0.0,31.0,14.8,1.0,3600.0,65.0,70.0,283.6,3,1,859,1105,18
2024-03-14 19:00:00,24,14.8,96.0,14.7,0.0,0.0,24.0,10.0,0.0,0.0,6.0,13.0,58.7,3,1,326,859,19
2024-03-14 20:00:00,0,14.6,96.0,14.5,0.0,0.0,67.0,9.2,0.0,0.0,0.0,0.0,0.0,3,1,24,326,20
2024-03-14 21:00:00,0,15.0,95.0,15.1,0.1,0.1,56.0,8.9,0.0,0.0,0.0,0.0,0.0,3,1,0,24,21
2024-03-14 22:00:00,0,14.6,96.0,14.5,0.0,0.0,13.0,9.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-14 23:00:00,0,14.3,96.0,14.2,0.0,0.0,14.0,9.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-15 00:00:00,0,14.2,96.0,14.1,0.0,0.0,76.0,8.7,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-15 01:00:00,0,14.8,97.0,14.6,0.0,0.0,85.0,11.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-15 02:00:00,0,15.0,97.0,14.8,0.0,0.0,75.0,11.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-15 03:00:00,0,15.0,97.0,14.9,0.0,0.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-15 04:00:00,0,14.9,97.0,14.9,0.0,0.0,100.0,10.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-15 05:00:00,0,15.1,97.0,15.1,0.0,0.0,100.0,10.2,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-15 06:00:00,0,15.1,97.0,15.2,0.1,0.1,100.0,10.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-15 07:00:00,3,15.2,97.0,15.3,0.0,0.0,100.0,10.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-15 08:00:00,149,15.5,96.0,15.6,0.0,0.0,80.0,10.8,1.0,0.0,0.0,26.0,0.0,3,1,3,0,8
2024-03-15 09:00:00,424,16.6,89.0,16.1,0.1,0.1,100.0,14.2,1.0,2678.89,48.0,110.0,149.3,3,1,149,3,9
2024-03-15 10:00:00,782,17.0,87.0,16.3,0.3,0.3,100.0,16.0,1.0,3600.0,122.0,132.0,248.6,3,1,424,149,10
2024-03-15 11:00:00,1084,16.9,89.0,16.3,0.3,0.3,100.0,16.0,1.0,0.0,17.0,200.0,27.2,3,1,782,424,11
2024-03-15 12:00:00,1228,17.3,87.0,16.7,0.2,0.2,100.0,16.1,1.0,253.66,49.0,240.0,68.5,3,1,1084,782,12
2024-03-15 13:00:00,1324,17.7,88.0,17.2,0.1,0.1,100.0,16.9,1.0,0.0,13.0,260.0,17.2,3,1,1228,1084,13
2024-03-15 14:00:00,1276,17.6,88.0,16.8,0.1,0.1,100.0,18.5,1.0,0.0,34.0,239.0,45.7,3,1,1324,1228,14
2024-03-15 15:00:00,1127,17.1,91.0,16.5,0.3,0.3,100.0,17.0,1.0,0.0,30.0,193.0,44.2,3,1,1276,1324,15
2024-03-15 16:00:00,992,16.7,94.0,16.3,0.3,0.3,90.0,16.1,1.0,0.0,5.0,154.0,8.8,3,1,1127,1276,16
2024-03-15 17:00:00,737,16.6,94.0,16.4,0.1,0.1,90.0,14.8,1.0,0.0,0.0,107.0,0.0,3,1,992,1127,17
2024-03-15 18:00:00,357,16.3,95.0,16.4,0.1,0.1,90.0,12.4,1.0,0.0,5.0,44.0,21.5,3,1,737,992,18
2024-03-15 19:00:00,28,16.0,97.0,16.5,0.0,0.0,98.0,9.5,0.0,0.0,0.0,7.0,0.0,3,1,357,737,19
2024-03-15 20:00:00,0,15.9,97.0,16.8,0.0,0.0,100.0,6.2,0.0,0.0,0.0,0.0,0.0,3,1,28,357,20
2024-03-15 21:00:00,0,15.2,98.0,16.3,0.0,0.0,100.0,4.4,0.0,0.0,0.0,0.0,0.0,3,1,0,28,21
2024-03-15 22:00:00,0,14.4,99.0,15.1,0.0,0.0,80.0,4.7,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-15 23:00:00,0,13.9,100.0,14.4,0.0,0.0,93.0,5.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-16 00:00:00,0,13.5,100.0,13.9,0.0,0.0,100.0,4.9,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-16 01:00:00,0,14.7,99.0,15.5,0.0,0.0,100.0,5.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-16 02:00:00,0,14.4,99.0,15.2,0.0,0.0,100.0,4.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-16 03:00:00,0,14.1,100.0,14.6,0.0,0.0,100.0,5.9,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-16 04:00:00,0,13.9,99.0,14.3,0.0,0.0,100.0,5.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-16 05:00:00,0,13.8,99.0,14.3,0.0,0.0,100.0,5.3,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-16 06:00:00,0,13.8,99.0,14.3,0.0,0.0,100.0,4.3,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-16 07:00:00,2,13.7,99.0,13.9,0.0,0.0,100.0,6.3,1.0,0.0,0.0,0.0,0.0,3,1,0,0,7
2024-03-16 08:00:00,184,13.7,99.0,13.5,0.0,0.0,100.0,9.0,1.0,0.0,0.0,33.0,0.0,3,1,2,0,8
2024-03-16 09:00:00,604,14.0,98.0,14.1,0.0,0.0,100.0,7.6,1.0,0.0,17.0,108.0,52.0,3,1,184,2,9
2024-03-16 10:00:00,1005,14.9,93.0,15.2,0.0,0.0,100.0,6.6,1.0,75.19,31.0,193.0,62.5,3,1,604,184,10
2024-03-16 11:00:00,1364,16.5,88.0,17.3,0.0,0.0,100.0,5.1,1.0,1103.51,61.0,283.0,96.8,3,1,1005,604,11
2024-03-16 12:00:00,1599,18.6,79.0,19.8,0.0,0.0,71.0,4.0,1.0,3600.0,267.0,293.0,370.6,3,1,1364,1005,12
2024-03-16 13:00:00,1551,19.4,77.0,20.8,0.0,0.0,59.0,4.4,1.0,3600.0,229.0,358.0,301.1,3,1,1599,1364,13
2024-03-16 14:00:00,1491,20.2,76.0,22.3,0.0,0.0,45.0,2.5,1.0,3600.0,326.0,309.0,436.0,3,1,1551,1599,14
2024-03-16 15:00:00,1375,20.5,74.0,22.6,0.0,0.0,38.0,1.5,1.0,3600.0,342.0,250.0,500.8,3,1,1491,1551,15
2024-03-16 16:00:00,1116,20.5,74.0,22.2,0.0,0.0,34.0,1.4,1.0,3600.0,265.0,207.0,464.6,3,1,1375,1491,16
2024-03-16 17:00:00,670,19.6,82.0,21.4,0.0,0.0,36.0,2.9,1.0,3600.0,109.0,178.0,260.8,3,1,1116,1375,17
2024-03-16 18:00:00,241,18.3,90.0,20.1,0.0,0.0,36.0,3.3,1.0,741.63,20.0,100.0,84.7,3,1,670,1116,18
2024-03-16 19:00:00,25,16.0,99.0,17.5,0.0,0.0,39.0,3.3,0.0,0.0,1.0,16.0,9.5,3,1,241,670,19
2024-03-16 20:00:00,0,15.4,98.0,16.6,0.0,0.0,38.0,3.6,0.0,0.0,0.0,0.0,0.0,3,1,25,241,20
2024-03-16 21:00:00,0,14.0,100.0,14.7,0.0,0.0,33.0,3.5,0.0,0.0,0.0,0.0,0.0,3,1,0,25,21
2024-03-16 22:00:00,0,13.8,100.0,14.8,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,0.0,3,1,0,0,22
2024-03-16 23:00:00,0,13.4,100.0,14.1,0.0,0.0,100.0,2.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,23
2024-03-17 00:00:00,0,13.5,97.0,13.9,0.0,0.0,34.0,4.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0
2024-03-17 01:00:00,0,13.5,89.0,13.2,0.0,0.0,30.0,5.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1
2024-03-17 02:00:00,0,13.8,85.0,13.4,0.0,0.0,30.0,5.1,0.0,0.0,0.0,0.0,0.0,3,1,0,0,2
2024-03-17 03:00:00,0,13.9,83.0,13.1,0.0,0.0,31.0,7.6,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3
2024-03-17 04:00:00,0,13.7,85.0,12.9,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4
2024-03-17 05:00:00,0,13.6,86.0,12.8,0.0,0.0,31.0,8.4,0.0,0.0,0.0,0.0,0.0,3,1,0,0,5
2024-03-17 06:00:00,0,13.6,88.0,12.7,0.0,0.0,34.0,9.7,0.0,0.0,0.0,0.0,0.0,3,1,0,0,6
2024-03-17 07:00:00,5,13.3,91.0,12.4,0.0,0.0,35.0,10.2,1.0,0.0,0.0,1.0,0.0,3,1,0,0,7
2024-03-17 08:00:00,192,14.1,89.0,13.1,0.0,0.0,34.0,11.5,1.0,0.0,8.0,55.0,51.2,3,1,5,0,8
2024-03-17 09:00:00,641,15.4,85.0,14.8,0.0,0.0,33.0,10.5,1.0,3170.68,55.0,148.0,165.7,3,1,192,5,9
2024-03-17 10:00:00,1173,16.8,81.0,16.5,0.0,0.0,31.0,9.7,1.0,3600.0,128.0,228.0,255.5,3,1,641,192,10
2024-03-17 11:00:00,1595,18.6,74.0,18.5,0.0,0.0,30.0,9.2,1.0,3600.0,252.0,267.0,396.7,3,1,1173,641,11
2024-03-17 12:00:00,1817,20.5,68.0,21.5,0.0,0.0,30.0,7.6,1.0,3600.0,408.0,248.0,562.5,3,1,1595,1173,12
2024-03-17 13:00:00,1919,22.4,65.0,24.5,0.0,0.0,30.0,6.2,1.0,3600.0,538.0,202.0,703.2,3,1,1817,1595,13
2024-03-17 14:00:00,1822,23.2,63.0,25.1,0.0,0.0,30.0,5.8,1.0,3600.0,439.0,247.0,583.8,3,1,1919,1817,14
2024-03-17 15:00:00,1632,23.6,58.0,24.9,0.0,0.0,30.0,4.3,1.0,3600.0,347.0,248.0,505.2,3,1,1822,1919,15
2024-03-17 16:00:00,1428,23.0,63.0,24.2,0.0,0.0,31.0,4.7,1.0,3600.0,221.0,224.0,384.9,3,1,1632,1822,16
2024-03-17 17:00:00,911,21.2,76.0,22.3,0.0,0.0,30.0,8.7,1.0,3600.0,110.0,161.0,260.9,3,1,1428,1632,17
