"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","22.11.2023 01:00 - 22.11.2023 02:00 (CET/CEST)","258","n/e","n/e","177","0","n/e","n/e","n/e","n/e","30","239","723","755","n/e","n/e","11","n/e","0","n/e","25","2783"
"BZN|PT","22.11.2023 02:00 - 22.11.2023 03:00 (CET/CEST)","258","n/e","n/e","175","0","n/e","n/e","n/e","n/e","96","748","828","618","n/e","n/e","11","n/e","0","n/e","25","2848"
"BZN|PT","22.11.2023 03:00 - 22.11.2023 04:00 (CET/CEST)","251","n/e","n/e","175","0","n/e","n/e","n/e","n/e","33","770","600","615","n/e","n/e","11","n/e","0","n/e","25","2780"
"BZN|PT","22.11.2023 04:00 - 22.11.2023 05:00 (CET/CEST)","250","n/e","n/e","175","0","n/e","n/e","n/e","n/e","146","374","595","600","n/e","n/e","11","n/e","0","n/e","24","2513"
"BZN|PT","22.11.2023 05:00 - 22.11.2023 06:00 (CET/CEST)","253","n/e","n/e","175","0","n/e","n/e","n/e","n/e","337","350","601","585","n/e","n/e","11","n/e","0","n/e","23","2493"
"BZN|PT","22.11.2023 06:00 - 22.11.2023 07:00 (CET/CEST)","253","n/e","n/e","175","0","n/e","n/e","n/e","n/e","758","10","751","660","n/e","n/e","11","n/e","0","n/e","25","2554"
"BZN|PT","22.11.2023 07:00 - 22.11.2023 08:00 (CET/CEST)","253","n/e","n/e","178","0","n/e","n/e","n/e","n/e","1144","5","1203","664","n/e","n/e","11","n/e","0","n/e","24","2712"
"BZN|PT","22.11.2023 08:00 - 22.11.2023 09:00 (CET/CEST)","251","n/e","n/e","213","0","n/e","n/e","n/e","n/e","1332","2","1328","661","n/e","n/e","11","n/e","43","n/e","25","2736"
"BZN|PT","22.11.2023 09:00 - 22.11.2023 10:00 (CET/CEST)","253","n/e","n/e","227","0","n/e","n/e","n/e","n/e","907","4","1121","626","n/e","n/e","11","n/e","496","n/e","19","2574"
"BZN|PT","22.11.2023 10:00 - 22.11.2023 11:00 (CET/CEST)","260","n/e","n/e","226","0","n/e","n/e","n/e","n/e","127","989","620","587","n/e","n/e","11","n/e","1072","n/e","25","2183"
"BZN|PT","22.11.2023 11:00 - 22.11.2023 12:00 (CET/CEST)","262","n/e","n/e","227","0","n/e","n/e","n/e","n/e","2","1085","435","664","n/e","n/e","11","n/e","1376","n/e","24","1713"
"BZN|PT","22.11.2023 12:00 - 22.11.2023 13:00 (CET/CEST)","258","n/e","n/e","229","0","n/e","n/e","n/e","n/e","0","907","397","613","n/e","n/e","11","n/e","1491","n/e","25","1536"
"BZN|PT","22.11.2023 13:00 - 22.11.2023 14:00 (CET/CEST)","260","n/e","n/e","286","0","n/e","n/e","n/e","n/e","74","1204","377","553","n/e","n/e","11","n/e","1516","n/e","25","1584"
"BZN|PT","22.11.2023 14:00 - 22.11.2023 15:00 (CET/CEST)","258","n/e","n/e","324","0","n/e","n/e","n/e","n/e","12","1269","310","646","n/e","n/e","11","n/e","1429","n/e","24","1555"
"BZN|PT","22.11.2023 15:00 - 22.11.2023 16:00 (CET/CEST)","254","n/e","n/e","349","0","n/e","n/e","n/e","n/e","22","1292","335","578","n/e","n/e","12","n/e","1269","n/e","23","1600"
"BZN|PT","22.11.2023 16:00 - 22.11.2023 17:00 (CET/CEST)","261","n/e","n/e","392","0","n/e","n/e","n/e","n/e","152","391","653","631","n/e","n/e","12","n/e","866","n/e","19","1685"
"BZN|PT","22.11.2023 17:00 - 22.11.2023 18:00 (CET/CEST)","261","n/e","n/e","523","0","n/e","n/e","n/e","n/e","1383","3","1167","730","n/e","n/e","12","n/e","274","n/e","13","1743"
"BZN|PT","22.11.2023 18:00 - 22.11.2023 19:00 (CET/CEST)","261","n/e","n/e","662","0","n/e","n/e","n/e","n/e","1435","2","1419","711","n/e","n/e","11","n/e","5","n/e","13","2131"
"BZN|PT","22.11.2023 19:00 - 22.11.2023 20:00 (CET/CEST)","266","n/e","n/e","674","0","n/e","n/e","n/e","n/e","1544","1","1356","653","n/e","n/e","12","n/e","0","n/e","14","2751"
"BZN|PT","22.11.2023 20:00 - 22.11.2023 21:00 (CET/CEST)","267","n/e","n/e","679","0","n/e","n/e","n/e","n/e","1291","1","1288","734","n/e","n/e","13","n/e","0","n/e","6","3245"
"BZN|PT","22.11.2023 21:00 - 22.11.2023 22:00 (CET/CEST)","263","n/e","n/e","681","0","n/e","n/e","n/e","n/e","1399","1","1657","696","n/e","n/e","13","n/e","0","n/e","4","3549"
"BZN|PT","22.11.2023 22:00 - 22.11.2023 23:00 (CET/CEST)","268","n/e","n/e","400","0","n/e","n/e","n/e","n/e","1333","1","1237","688","n/e","n/e","13","n/e","0","n/e","3","3578"
"BZN|PT","22.11.2023 23:00 - 23.11.2023 00:00 (CET/CEST)","270","n/e","n/e","268","0","n/e","n/e","n/e","n/e","923","2","1131","638","n/e","n/e","14","n/e","0","n/e","2","3550"
"BZN|PT","23.11.2023 00:00 - 23.11.2023 01:00 (CET/CEST)","269","n/e","n/e","255","0","n/e","n/e","n/e","n/e","155","4","903","633","n/e","n/e","13","n/e","0","n/e","4","3602"
"BZN|PT","23.11.2023 01:00 - 23.11.2023 02:00 (CET/CEST)","262","n/e","n/e","186","0","n/e","n/e","n/e","n/e","180","67","818","653","n/e","n/e","13","n/e","0","n/e","5","3531"
"BZN|PT","23.11.2023 02:00 - 23.11.2023 03:00 (CET/CEST)","263","n/e","n/e","183","0","n/e","n/e","n/e","n/e","55","356","760","664","n/e","n/e","14","n/e","0","n/e","0","3622"
"BZN|PT","23.11.2023 03:00 - 23.11.2023 04:00 (CET/CEST)","261","n/e","n/e","184","0","n/e","n/e","n/e","n/e","0","418","339","557","n/e","n/e","13","n/e","0","n/e","2","3747"
"BZN|PT","23.11.2023 04:00 - 23.11.2023 05:00 (CET/CEST)","261","n/e","n/e","183","0","n/e","n/e","n/e","n/e","0","796","244","590","n/e","n/e","14","n/e","0","n/e","4","3773"
"BZN|PT","23.11.2023 05:00 - 23.11.2023 06:00 (CET/CEST)","261","n/e","n/e","183","0","n/e","n/e","n/e","n/e","62","368","234","807","n/e","n/e","14","n/e","0","n/e","5","3833"
"BZN|PT","23.11.2023 06:00 - 23.11.2023 07:00 (CET/CEST)","262","n/e","n/e","181","0","n/e","n/e","n/e","n/e","327","15","254","839","n/e","n/e","14","n/e","0","n/e","8","3843"
"BZN|PT","23.11.2023 07:00 - 23.11.2023 08:00 (CET/CEST)","260","n/e","n/e","188","0","n/e","n/e","n/e","n/e","1117","1","326","1105","n/e","n/e","13","n/e","0","n/e","1","3890"
"BZN|PT","23.11.2023 08:00 - 23.11.2023 09:00 (CET/CEST)","261","n/e","n/e","229","0","n/e","n/e","n/e","n/e","1703","1","749","1158","n/e","n/e","13","n/e","45","n/e","0","3708"
"BZN|PT","23.11.2023 09:00 - 23.11.2023 10:00 (CET/CEST)","266","n/e","n/e","243","0","n/e","n/e","n/e","n/e","754","3","433","920","n/e","n/e","13","n/e","491","n/e","5","3533"
"BZN|PT","23.11.2023 10:00 - 23.11.2023 11:00 (CET/CEST)","271","n/e","n/e","245","0","n/e","n/e","n/e","n/e","31","945","421","621","n/e","n/e","13","n/e","1072","n/e","1","3360"
"BZN|PT","23.11.2023 11:00 - 23.11.2023 12:00 (CET/CEST)","272","n/e","n/e","238","0","n/e","n/e","n/e","n/e","0","1400","357","548","n/e","n/e","14","n/e","1376","n/e","0","3089"
"BZN|PT","23.11.2023 12:00 - 23.11.2023 13:00 (CET/CEST)","266","n/e","n/e","272","0","n/e","n/e","n/e","n/e","0","1254","407","550","n/e","n/e","13","n/e","1483","n/e","0","2628"
"BZN|PT","23.11.2023 13:00 - 23.11.2023 14:00 (CET/CEST)","265","n/e","n/e","334","0","n/e","n/e","n/e","n/e","0","1102","318","610","n/e","n/e","13","n/e","1504","n/e","0","2549"
"BZN|PT","23.11.2023 14:00 - 23.11.2023 15:00 (CET/CEST)","264","n/e","n/e","364","0","n/e","n/e","n/e","n/e","0","1960","330","226","n/e","n/e","14","n/e","1438","n/e","1","2613"
"BZN|PT","23.11.2023 15:00 - 23.11.2023 16:00 (CET/CEST)","267","n/e","n/e","443","0","n/e","n/e","n/e","n/e","0","1490","398","656","n/e","n/e","14","n/e","1240","n/e","2","2274"
"BZN|PT","23.11.2023 16:00 - 23.11.2023 17:00 (CET/CEST)","272","n/e","n/e","512","0","n/e","n/e","n/e","n/e","244","550","380","721","n/e","n/e","14","n/e","836","n/e","0","1855"
"BZN|PT","23.11.2023 17:00 - 23.11.2023 18:00 (CET/CEST)","272","n/e","n/e","721","0","n/e","n/e","n/e","n/e","967","2","608","1154","n/e","n/e","13","n/e","252","n/e","0","1684"
"BZN|PT","23.11.2023 18:00 - 23.11.2023 19:00 (CET/CEST)","273","n/e","n/e","946","0","n/e","n/e","n/e","n/e","1829","1","1433","1129","n/e","n/e","13","n/e","3","n/e","0","1684"
"BZN|PT","23.11.2023 19:00 - 23.11.2023 20:00 (CET/CEST)","270","n/e","n/e","998","0","n/e","n/e","n/e","n/e","1529","1","1422","1001","n/e","n/e","14","n/e","0","n/e","0","1649"
"BZN|PT","23.11.2023 20:00 - 23.11.2023 21:00 (CET/CEST)","277","n/e","n/e","1000","0","n/e","n/e","n/e","n/e","1541","1","1790","1139","n/e","n/e","13","n/e","0","n/e","0","1614"
"BZN|PT","23.11.2023 21:00 - 23.11.2023 22:00 (CET/CEST)","275","n/e","n/e","994","0","n/e","n/e","n/e","n/e","1471","1","1833","1093","n/e","n/e","14","n/e","0","n/e","0","1572"
"BZN|PT","23.11.2023 22:00 - 23.11.2023 23:00 (CET/CEST)","276","n/e","n/e","613","0","n/e","n/e","n/e","n/e","793","4","1798","1138","n/e","n/e","14","n/e","0","n/e","0","1453"
"BZN|PT","23.11.2023 23:00 - 24.11.2023 00:00 (CET/CEST)","278","n/e","n/e","346","0","n/e","n/e","n/e","n/e","253","6","1389","644","n/e","n/e","14","n/e","0","n/e","3","1313"
"BZN|PT","24.11.2023 00:00 - 24.11.2023 01:00 (CET/CEST)","284","n/e","n/e","257","0","n/e","n/e","n/e","n/e","135","51","1147","546","n/e","n/e","13","n/e","0","n/e","2","1316"
"BZN|PT","24.11.2023 01:00 - 24.11.2023 02:00 (CET/CEST)","287","n/e","n/e","200","0","n/e","n/e","n/e","n/e","3","166","613","531","n/e","n/e","13","n/e","0","n/e","0","1375"
"BZN|PT","24.11.2023 02:00 - 24.11.2023 03:00 (CET/CEST)","298","n/e","n/e","198","0","n/e","n/e","n/e","n/e","0","663","389","530","n/e","n/e","13","n/e","0","n/e","0","1637"
"BZN|PT","24.11.2023 03:00 - 24.11.2023 04:00 (CET/CEST)","290","n/e","n/e","205","0","n/e","n/e","n/e","n/e","0","909","209","600","n/e","n/e","14","n/e","0","n/e","0","1741"
"BZN|PT","24.11.2023 04:00 - 24.11.2023 05:00 (CET/CEST)","290","n/e","n/e","204","0","n/e","n/e","n/e","n/e","0","978","212","576","n/e","n/e","14","n/e","0","n/e","0","1839"
"BZN|PT","24.11.2023 05:00 - 24.11.2023 06:00 (CET/CEST)","302","n/e","n/e","205","0","n/e","n/e","n/e","n/e","0","948","237","560","n/e","n/e","14","n/e","0","n/e","0","1978"
"BZN|PT","24.11.2023 06:00 - 24.11.2023 07:00 (CET/CEST)","303","n/e","n/e","204","0","n/e","n/e","n/e","n/e","76","455","788","626","n/e","n/e","14","n/e","0","n/e","0","2003"
"BZN|PT","24.11.2023 07:00 - 24.11.2023 08:00 (CET/CEST)","293","n/e","n/e","208","0","n/e","n/e","n/e","n/e","1370","3","1354","819","n/e","n/e","14","n/e","0","n/e","0","2075"
"BZN|PT","24.11.2023 08:00 - 24.11.2023 09:00 (CET/CEST)","298","n/e","n/e","253","0","n/e","n/e","n/e","n/e","1299","29","1560","753","n/e","n/e","13","n/e","38","n/e","0","2043"
"BZN|PT","24.11.2023 09:00 - 24.11.2023 10:00 (CET/CEST)","303","n/e","n/e","261","0","n/e","n/e","n/e","n/e","100","616","1359","628","n/e","n/e","14","n/e","488","n/e","0","2098"
"BZN|PT","24.11.2023 10:00 - 24.11.2023 11:00 (CET/CEST)","311","n/e","n/e","262","0","n/e","n/e","n/e","n/e","14","1398","1072","591","n/e","n/e","13","n/e","1074","n/e","0","1931"
"BZN|PT","24.11.2023 11:00 - 24.11.2023 12:00 (CET/CEST)","303","n/e","n/e","269","0","n/e","n/e","n/e","n/e","0","978","1017","623","n/e","n/e","14","n/e","1369","n/e","0","1720"
"BZN|PT","24.11.2023 12:00 - 24.11.2023 13:00 (CET/CEST)","294","n/e","n/e","271","0","n/e","n/e","n/e","n/e","0","946","1025","604","n/e","n/e","13","n/e","1490","n/e","0","1328"
"BZN|PT","24.11.2023 13:00 - 24.11.2023 14:00 (CET/CEST)","280","n/e","n/e","264","0","n/e","n/e","n/e","n/e","71","661","1087","605","n/e","n/e","13","n/e","1523","n/e","0","646"
"BZN|PT","24.11.2023 14:00 - 24.11.2023 15:00 (CET/CEST)","274","n/e","n/e","263","0","n/e","n/e","n/e","n/e","163","444","985","615","n/e","n/e","13","n/e","1457","n/e","0","338"
"BZN|PT","24.11.2023 15:00 - 24.11.2023 16:00 (CET/CEST)","284","n/e","n/e","413","0","n/e","n/e","n/e","n/e","366","509","921","636","n/e","n/e","13","n/e","1275","n/e","1","228"
"BZN|PT","24.11.2023 16:00 - 24.11.2023 17:00 (CET/CEST)","285","n/e","n/e","747","0","n/e","n/e","n/e","n/e","1039","418","1247","745","n/e","n/e","13","n/e","873","n/e","2","248"
"BZN|PT","24.11.2023 17:00 - 24.11.2023 18:00 (CET/CEST)","289","n/e","n/e","1082","0","n/e","n/e","n/e","n/e","2187","1","1719","855","n/e","n/e","12","n/e","263","n/e","3","365"
"BZN|PT","24.11.2023 18:00 - 24.11.2023 19:00 (CET/CEST)","298","n/e","n/e","1356","0","n/e","n/e","n/e","n/e","2721","1","2204","1240","n/e","n/e","11","n/e","3","n/e","1","610"
"BZN|PT","24.11.2023 19:00 - 24.11.2023 20:00 (CET/CEST)","309","n/e","n/e","1369","0","n/e","n/e","n/e","n/e","2694","1","1942","1146","n/e","n/e","12","n/e","0","n/e","2","872"
"BZN|PT","24.11.2023 20:00 - 24.11.2023 21:00 (CET/CEST)","312","n/e","n/e","1360","0","n/e","n/e","n/e","n/e","2479","1","1776","808","n/e","n/e","11","n/e","0","n/e","3","1015"
"BZN|PT","24.11.2023 21:00 - 24.11.2023 22:00 (CET/CEST)","291","n/e","n/e","1013","0","n/e","n/e","n/e","n/e","2081","1","1516","834","n/e","n/e","11","n/e","0","n/e","1","1226"
"BZN|PT","24.11.2023 22:00 - 24.11.2023 23:00 (CET/CEST)","280","n/e","n/e","997","0","n/e","n/e","n/e","n/e","1783","1","1458","739","n/e","n/e","11","n/e","0","n/e","0","1340"
"BZN|PT","24.11.2023 23:00 - 25.11.2023 00:00 (CET/CEST)","302","n/e","n/e","1026","0","n/e","n/e","n/e","n/e","949","16","1234","695","n/e","n/e","11","n/e","0","n/e","1","1675"
"BZN|PT","25.11.2023 00:00 - 25.11.2023 01:00 (CET/CEST)","315","n/e","n/e","882","0","n/e","n/e","n/e","n/e","303","497","892","680","n/e","n/e","11","n/e","0","n/e","1","1987"
"BZN|PT","25.11.2023 01:00 - 25.11.2023 02:00 (CET/CEST)","314","n/e","n/e","807","0","n/e","n/e","n/e","n/e","45","684","805","593","n/e","n/e","11","n/e","0","n/e","2","1983"
"BZN|PT","25.11.2023 02:00 - 25.11.2023 03:00 (CET/CEST)","309","n/e","n/e","810","0","n/e","n/e","n/e","n/e","18","815","1087","620","n/e","n/e","11","n/e","0","n/e","0","1514"
"BZN|PT","25.11.2023 03:00 - 25.11.2023 04:00 (CET/CEST)","311","n/e","n/e","809","0","n/e","n/e","n/e","n/e","114","691","877","670","n/e","n/e","11","n/e","0","n/e","0","827"
"BZN|PT","25.11.2023 04:00 - 25.11.2023 05:00 (CET/CEST)","312","n/e","n/e","812","0","n/e","n/e","n/e","n/e","408","758","749","670","n/e","n/e","11","n/e","0","n/e","1","605"
"BZN|PT","25.11.2023 05:00 - 25.11.2023 06:00 (CET/CEST)","309","n/e","n/e","809","0","n/e","n/e","n/e","n/e","601","854","513","645","n/e","n/e","11","n/e","0","n/e","0","887"
"BZN|PT","25.11.2023 06:00 - 25.11.2023 07:00 (CET/CEST)","304","n/e","n/e","806","0","n/e","n/e","n/e","n/e","735","660","531","610","n/e","n/e","11","n/e","0","n/e","0","1095"
"BZN|PT","25.11.2023 07:00 - 25.11.2023 08:00 (CET/CEST)","289","n/e","n/e","1004","0","n/e","n/e","n/e","n/e","1360","11","691","728","n/e","n/e","11","n/e","0","n/e","0","1238"
"BZN|PT","25.11.2023 08:00 - 25.11.2023 09:00 (CET/CEST)","308","n/e","n/e","1104","0","n/e","n/e","n/e","n/e","1304","14","779","747","n/e","n/e","11","n/e","29","n/e","0","1530"
"BZN|PT","25.11.2023 09:00 - 25.11.2023 10:00 (CET/CEST)","315","n/e","n/e","889","0","n/e","n/e","n/e","n/e","523","440","493","639","n/e","n/e","11","n/e","391","n/e","0","1530"
"BZN|PT","25.11.2023 10:00 - 25.11.2023 11:00 (CET/CEST)","322","n/e","n/e","911","0","n/e","n/e","n/e","n/e","609","640","504","677","n/e","n/e","11","n/e","951","n/e","0","1186"
"BZN|PT","25.11.2023 11:00 - 25.11.2023 12:00 (CET/CEST)","339","n/e","n/e","956","0","n/e","n/e","n/e","n/e","455","664","500","725","n/e","n/e","11","n/e","1335","n/e","0","680"
"BZN|PT","25.11.2023 12:00 - 25.11.2023 13:00 (CET/CEST)","342","n/e","n/e","989","0","n/e","n/e","n/e","n/e","446","664","489","748","n/e","n/e","11","n/e","1496","n/e","0","330"
"BZN|PT","25.11.2023 13:00 - 25.11.2023 14:00 (CET/CEST)","344","n/e","n/e","987","0","n/e","n/e","n/e","n/e","810","537","520","773","n/e","n/e","11","n/e","1516","n/e","0","151"
"BZN|PT","25.11.2023 14:00 - 25.11.2023 15:00 (CET/CEST)","343","n/e","n/e","1004","0","n/e","n/e","n/e","n/e","994","658","654","753","n/e","n/e","11","n/e","1442","n/e","0","129"
"BZN|PT","25.11.2023 15:00 - 25.11.2023 16:00 (CET/CEST)","327","n/e","n/e","997","0","n/e","n/e","n/e","n/e","351","633","780","701","n/e","n/e","11","n/e","1252","n/e","0","162"
"BZN|PT","25.11.2023 16:00 - 25.11.2023 17:00 (CET/CEST)","321","n/e","n/e","1429","0","n/e","n/e","n/e","n/e","574","627","995","735","n/e","n/e","11","n/e","828","n/e","0","171"
"BZN|PT","25.11.2023 17:00 - 25.11.2023 18:00 (CET/CEST)","324","n/e","n/e","1712","0","n/e","n/e","n/e","n/e","979","86","1800","888","n/e","n/e","11","n/e","239","n/e","7","232"
"BZN|PT","25.11.2023 18:00 - 25.11.2023 19:00 (CET/CEST)","319","n/e","n/e","1717","0","n/e","n/e","n/e","n/e","1864","1","1853","1251","n/e","n/e","11","n/e","3","n/e","11","283"
"BZN|PT","25.11.2023 19:00 - 25.11.2023 20:00 (CET/CEST)","329","n/e","n/e","1694","0","n/e","n/e","n/e","n/e","2470","1","2256","1291","n/e","n/e","11","n/e","0","n/e","7","309"
"BZN|PT","25.11.2023 20:00 - 25.11.2023 21:00 (CET/CEST)","335","n/e","n/e","1718","0","n/e","n/e","n/e","n/e","2423","1","2160","1170","n/e","n/e","11","n/e","0","n/e","3","307"
"BZN|PT","25.11.2023 21:00 - 25.11.2023 22:00 (CET/CEST)","331","n/e","n/e","1713","0","n/e","n/e","n/e","n/e","2508","1","2171","1240","n/e","n/e","11","n/e","0","n/e","2","331"
"BZN|PT","25.11.2023 22:00 - 25.11.2023 23:00 (CET/CEST)","320","n/e","n/e","1647","0","n/e","n/e","n/e","n/e","2569","1","2185","1156","n/e","n/e","11","n/e","0","n/e","1","346"
"BZN|PT","25.11.2023 23:00 - 26.11.2023 00:00 (CET/CEST)","326","n/e","n/e","1303","0","n/e","n/e","n/e","n/e","2002","1","2297","1271","n/e","n/e","11","n/e","0","n/e","0","301"
"BZN|PT","26.11.2023 00:00 - 26.11.2023 01:00 (CET/CEST)","328","n/e","n/e","1186","0","n/e","n/e","n/e","n/e","1285","2","1733","911","n/e","n/e","11","n/e","0","n/e","0","262"
"BZN|PT","26.11.2023 01:00 - 26.11.2023 02:00 (CET/CEST)","333","n/e","n/e","1184","0","n/e","n/e","n/e","n/e","406","102","1571","733","n/e","n/e","11","n/e","0","n/e","0","288"
"BZN|PT","26.11.2023 02:00 - 26.11.2023 03:00 (CET/CEST)","336","n/e","n/e","1196","0","n/e","n/e","n/e","n/e","371","339","1806","775","n/e","n/e","10","n/e","0","n/e","0","297"
"BZN|PT","26.11.2023 03:00 - 26.11.2023 04:00 (CET/CEST)","336","n/e","n/e","1193","0","n/e","n/e","n/e","n/e","156","415","1813","604","n/e","n/e","11","n/e","0","n/e","0","346"
"BZN|PT","26.11.2023 04:00 - 26.11.2023 05:00 (CET/CEST)","335","n/e","n/e","1159","0","n/e","n/e","n/e","n/e","320","548","1969","615","n/e","n/e","11","n/e","0","n/e","1","324"
"BZN|PT","26.11.2023 05:00 - 26.11.2023 06:00 (CET/CEST)","349","n/e","n/e","1282","0","n/e","n/e","n/e","n/e","273","464","1928","621","n/e","n/e","11","n/e","0","n/e","2","269"
"BZN|PT","26.11.2023 06:00 - 26.11.2023 07:00 (CET/CEST)","347","n/e","n/e","1352","0","n/e","n/e","n/e","n/e","124","316","1914","706","n/e","n/e","12","n/e","0","n/e","0","222"
"BZN|PT","26.11.2023 07:00 - 26.11.2023 08:00 (CET/CEST)","352","n/e","n/e","1183","0","n/e","n/e","n/e","n/e","652","223","1952","680","n/e","n/e","11","n/e","0","n/e","1","191"
"BZN|PT","26.11.2023 08:00 - 26.11.2023 09:00 (CET/CEST)","350","n/e","n/e","1309","0","n/e","n/e","n/e","n/e","375","433","2167","673","n/e","n/e","11","n/e","24","n/e","0","147"
"BZN|PT","26.11.2023 09:00 - 26.11.2023 10:00 (CET/CEST)","348","n/e","n/e","1438","0","n/e","n/e","n/e","n/e","169","246","1656","463","n/e","n/e","11","n/e","273","n/e","0","109"
"BZN|PT","26.11.2023 10:00 - 26.11.2023 11:00 (CET/CEST)","348","n/e","n/e","1570","0","n/e","n/e","n/e","n/e","60","444","1580","456","n/e","n/e","11","n/e","640","n/e","0","88"
"BZN|PT","26.11.2023 11:00 - 26.11.2023 12:00 (CET/CEST)","331","n/e","n/e","1795","0","n/e","n/e","n/e","n/e","41","461","1468","445","n/e","n/e","11","n/e","895","n/e","0","55"
"BZN|PT","26.11.2023 12:00 - 26.11.2023 13:00 (CET/CEST)","311","n/e","n/e","1845","0","n/e","n/e","n/e","n/e","41","503","1263","581","n/e","n/e","11","n/e","986","n/e","0","58"
"BZN|PT","26.11.2023 13:00 - 26.11.2023 14:00 (CET/CEST)","317","n/e","n/e","1829","0","n/e","n/e","n/e","n/e","98","152","1201","617","n/e","n/e","11","n/e","959","n/e","0","60"
"BZN|PT","26.11.2023 14:00 - 26.11.2023 15:00 (CET/CEST)","327","n/e","n/e","1805","0","n/e","n/e","n/e","n/e","23","541","679","557","n/e","n/e","11","n/e","826","n/e","0","64"
"BZN|PT","26.11.2023 15:00 - 26.11.2023 16:00 (CET/CEST)","330","n/e","n/e","1887","0","n/e","n/e","n/e","n/e","0","428","613","620","n/e","n/e","11","n/e","602","n/e","0","78"
"BZN|PT","26.11.2023 16:00 - 26.11.2023 17:00 (CET/CEST)","328","n/e","n/e","1916","0","n/e","n/e","n/e","n/e","276","4","748","839","n/e","n/e","11","n/e","358","n/e","0","104"
"BZN|PT","26.11.2023 17:00 - 26.11.2023 18:00 (CET/CEST)","340","n/e","n/e","2046","0","n/e","n/e","n/e","n/e","1605","2","1867","1200","n/e","n/e","11","n/e","99","n/e","0","200"
"BZN|PT","26.11.2023 18:00 - 26.11.2023 19:00 (CET/CEST)","341","n/e","n/e","2137","0","n/e","n/e","n/e","n/e","1662","1","2340","1271","n/e","n/e","11","n/e","2","n/e","0","327"
"BZN|PT","26.11.2023 19:00 - 26.11.2023 20:00 (CET/CEST)","337","n/e","n/e","2101","0","n/e","n/e","n/e","n/e","1653","1","2335","1150","n/e","n/e","11","n/e","0","n/e","0","445"
"BZN|PT","26.11.2023 20:00 - 26.11.2023 21:00 (CET/CEST)","333","n/e","n/e","2097","0","n/e","n/e","n/e","n/e","1603","2","2320","1120","n/e","n/e","11","n/e","0","n/e","0","459"
"BZN|PT","26.11.2023 21:00 - 26.11.2023 22:00 (CET/CEST)","332","n/e","n/e","2086","0","n/e","n/e","n/e","n/e","1711","2","2200","1226","n/e","n/e","11","n/e","0","n/e","0","444"
"BZN|PT","26.11.2023 22:00 - 26.11.2023 23:00 (CET/CEST)","333","n/e","n/e","1687","0","n/e","n/e","n/e","n/e","1158","5","2117","1253","n/e","n/e","11","n/e","0","n/e","0","391"
"BZN|PT","26.11.2023 23:00 - 27.11.2023 00:00 (CET/CEST)","331","n/e","n/e","1292","0","n/e","n/e","n/e","n/e","278","4","1965","697","n/e","n/e","11","n/e","0","n/e","0","414"
"BZN|PT","27.11.2023 00:00 - 27.11.2023 01:00 (CET/CEST)","336","n/e","n/e","1216","0","n/e","n/e","n/e","n/e","238","4","1790","629","n/e","n/e","11","n/e","0","n/e","0","369"
"BZN|PT","27.11.2023 01:00 - 27.11.2023 02:00 (CET/CEST)","339","n/e","n/e","1253","0","n/e","n/e","n/e","n/e","96","4","1660","644","n/e","n/e","11","n/e","0","n/e","0","348"
"BZN|PT","27.11.2023 02:00 - 27.11.2023 03:00 (CET/CEST)","342","n/e","n/e","1253","0","n/e","n/e","n/e","n/e","68","334","1410","583","n/e","n/e","11","n/e","0","n/e","0","254"
"BZN|PT","27.11.2023 03:00 - 27.11.2023 04:00 (CET/CEST)","341","n/e","n/e","1165","0","n/e","n/e","n/e","n/e","0","488","1205","463","n/e","n/e","11","n/e","0","n/e","1","413"
"BZN|PT","27.11.2023 04:00 - 27.11.2023 05:00 (CET/CEST)","336","n/e","n/e","1094","0","n/e","n/e","n/e","n/e","0","826","1277","496","n/e","n/e","11","n/e","0","n/e","3","507"
"BZN|PT","27.11.2023 05:00 - 27.11.2023 06:00 (CET/CEST)","336","n/e","n/e","1174","0","n/e","n/e","n/e","n/e","24","479","1195","453","n/e","n/e","11","n/e","0","n/e","4","554"
"BZN|PT","27.11.2023 06:00 - 27.11.2023 07:00 (CET/CEST)","335","n/e","n/e","1173","0","n/e","n/e","n/e","n/e","174","871","1536","483","n/e","n/e","11","n/e","0","n/e","2","651"
"BZN|PT","27.11.2023 07:00 - 27.11.2023 08:00 (CET/CEST)","323","n/e","n/e","1192","0","n/e","n/e","n/e","n/e","956","27","1880","1023","n/e","n/e","11","n/e","0","n/e","2","633"
